Frame,Right_Knee,Left_Knee,Right_Hip,Left_Hip,Spine_Lean
0,168.64615,169.74686,166.85005,164.97102,172.21439
1,168.63817,169.22398,166.94449,164.66432,172.4115
2,168.21024,169.06664,167.23798,164.49918,172.35655
3,168.51071,168.62956,167.20822,163.81671,172.72856
4,168.34503,167.92792,167.41498,162.89476,173.41125
5,167.9673,167.2751,167.5664,162.09677,173.94987
6,168.06955,167.34143,167.58586,161.29666,175.017
7,167.76808,165.7166,167.02933,159.76741,176.20012
8,167.62419,165.275,166.26628,158.994,176.22021
9,167.94682,165.15976,165.42505,157.93536,175.46658
10,167.62679,164.82129,164.57538,156.70674,174.87299
11,167.42368,164.81197,163.4184,155.52327,174.56468
12,166.51122,163.4842,161.73341,153.63019,174.00606
13,163.74706,161.48856,158.93768,151.00095,174.1199
14,158.18549,158.67552,155.02,146.89894,174.02335
15,151.74786,153.58827,150.37149,140.98781,173.95178
16,143.92459,144.14178,144.69176,132.90065,174.64844
17,134.17062,132.25917,137.32365,125.02491,175.71252
18,122.45663,119.93399,127.64221,118.110756,177.3604
19,109.03986,109.48604,116.61697,112.16259,178.84343
20,97.61899,101.975075,105.28093,107.72235,179.7383
21,86.93821,95.57738,93.87777,103.70368,179.33647
22,78.08333,89.49462,83.59002,99.69886,179.14522
23,71.79534,85.093544,77.16146,96.97241,178.36075
24,68.02899,81.88319,73.19505,95.81881,177.2763
25,66.618195,80.608055,71.94016,96.21708,176.98512
26,68.08384,81.544945,73.45898,97.85608,177.22089
27,72.322754,84.03878,77.92646,99.79964,177.73358
28,78.71244,87.67829,83.86524,102.890785,178.54329
29,85.74378,92.84397,91.693474,106.652596,179.18843
30,92.815544,98.04614,99.52639,110.07625,179.15953
31,99.61118,103.14086,107.74243,113.17433,178.27568
32,108.25146,109.998085,116.46234,118.31358,177.11024
33,115.80036,117.18375,124.993835,123.37127,176.09926
34,126.04012,124.905846,134.0886,129.05206,174.88269
35,136.84032,132.81154,142.57787,135.90161,174.17587
36,146.56888,141.7627,149.0124,141.42622,173.3218
37,153.63736,149.35423,153.56166,144.68591,172.79752
38,158.67854,155.44232,156.75385,145.64554,171.82281
39,163.41344,159.71225,159.35269,145.7811,170.44199
40,166.0984,162.2326,160.78311,145.6466,168.61845
41,167.75279,163.75937,161.77266,145.82404,167.87148
42,168.11676,164.01509,161.7235,145.57988,167.70134
43,167.3836,163.98396,160.86479,144.9436,167.76424
44,164.26909,161.38773,157.81851,143.24991,168.35928
45,157.67403,156.61102,153.45396,140.77747,169.4932
46,148.90459,148.69847,147.87592,137.74359,171.35991
47,139.6969,138.13412,141.39479,132.86052,172.51216
48,129.5513,127.77304,134.04706,127.1269,174.32642
49,119.4723,117.31602,126.10427,121.907585,176.30429
50,109.07351,107.45991,117.8489,116.59926,178.31285
51,97.93548,99.560875,108.960266,111.576546,179.39703
52,87.740654,92.93465,99.960106,106.75606,177.70996
53,79.01258,86.74093,92.3644,102.77633,176.6343
54,73.10207,82.39881,86.36406,99.296104,176.64194
55,69.00471,80.17157,81.65903,97.26733,177.16904
56,67.54495,79.5011,79.680374,97.26306,177.47577
57,69.14474,80.09426,80.89555,97.582,178.03995
58,72.72634,82.03994,82.937294,98.45332,178.02592
59,79.66187,87.27989,88.14449,102.132225,178.61365
60,88.083244,93.226616,95.17398,105.47124,179.0254
61,96.658745,99.5212,103.05674,109.83972,179.71677
62,105.59964,106.47933,112.31421,116.30771,178.46596
63,114.349396,113.43445,121.462234,122.02183,176.93968
64,123.163246,118.92085,130.36131,126.54315,176.39732
65,131.58487,125.65821,138.38428,131.44057,175.71143
66,139.9827,133.04915,145.74506,136.82994,175.73038
67,147.43875,140.39516,151.28253,141.25163,175.34485
68,154.58734,147.00232,157.00291,145.88266,175.25029
69,161.07695,153.07654,162.23,149.97987,174.03128
70,165.0552,156.83986,164.97966,153.49617,173.75276
71,166.44547,159.24207,165.56784,155.27727,173.5861
72,166.48608,158.58673,165.5951,155.44713,173.36407
73,165.1088,157.01335,165.83537,154.49203,173.48828
74,162.22102,154.13689,165.21053,152.38832,173.37453
75,157.34996,148.71211,162.04529,148.35315,173.41574
76,150.11435,141.65717,156.6724,143.14302,173.8993
77,141.26788,132.68391,150.01208,137.61334,174.48819
78,131.30719,123.65193,142.25256,131.29742,175.11015
79,120.43854,115.209305,133.3761,125.504135,175.63304
80,110.37159,107.747986,124.8133,121.16812,176.5851
81,100.200096,100.95696,116.17904,116.24712,177.63618
82,90.0092,93.947075,106.80135,110.561104,178.66557
83,81.077866,87.56914,98.74185,105.466965,179.40062
84,75.04234,83.27966,93.950134,103.05202,178.8615
85,71.382095,80.555,90.92177,101.36873,178.52953
86,69.99288,79.15258,89.19682,100.41265,178.34814
87,72.030464,80.53971,90.39261,101.51328,177.63676
88,77.124886,84.8585,93.85652,105.06434,177.41669
89,81.901665,88.74299,97.30526,107.23107,177.1845
90,87.36411,92.997856,102.011024,109.85184,177.7938
91,94.99052,98.207245,109.230194,114.95654,178.4525
92,102.937225,103.68545,116.80519,119.13572,178.34872
93,110.2624,109.35582,123.942276,122.781715,177.06868
94,117.61494,115.025696,131.34608,126.837616,176.56339
95,124.5955,121.186646,138.36536,131.58199,176.14365
96,132.66833,127.95378,145.32826,136.16237,176.28468
97,141.56346,136.17708,151.69254,140.79793,176.13156
98,149.30887,144.71928,157.18222,146.3587,177.50385
99,156.66779,152.15257,161.256,150.42282,177.54776
100,161.613,157.79575,163.84846,153.677,177.21533
101,164.79752,160.10107,165.31316,154.82884,177.23883
102,165.98578,160.25497,165.97665,154.8497,176.2763
103,166.02203,159.47092,166.27898,153.92244,175.14752
104,164.94318,157.73785,165.71896,152.67447,174.73335
105,162.67937,154.9431,164.02954,150.51895,174.89754
106,158.03654,150.55766,160.59254,147.06267,175.03816
107,151.68803,143.27863,155.83539,142.70242,175.16284
108,144.16501,134.31606,150.53412,137.6776,175.69102
109,134.13742,124.775826,143.67033,130.97296,175.93973
110,123.36407,115.66599,135.80783,124.50139,176.038
111,110.877,107.5969,127.069176,118.581856,176.43158
112,99.50312,99.69098,118.3416,112.81202,176.7425
113,89.4024,93.21762,110.16932,108.21846,177.70355
114,81.859634,88.22381,103.28171,104.66621,179.20894
115,76.11442,83.952095,97.94828,101.7439,178.72789
116,71.87473,80.197044,93.987076,99.115616,178.64606
117,69.71306,77.77058,91.899925,98.09064,178.51523
118,69.45063,77.12686,91.334114,97.718994,178.395
119,72.43199,78.90333,93.06466,98.70143,178.48587
120,77.987366,83.11043,96.90606,101.62564,178.3928
121,84.77979,88.57338,101.91094,105.235016,178.42542
122,92.24375,94.31501,108.26974,108.729614,178.85345
123,100.124214,100.5056,115.81861,113.52432,177.98947
124,108.289925,107.61444,123.62592,118.62312,177.44502
125,116.737335,114.77383,131.50046,124.02324,177.21188
126,125.65455,122.65847,138.98543,129.90005,177.27077
127,134.9662,131.83792,145.26782,135.96469,176.66957
128,143.86893,140.58649,151.04506,142.17404,176.07643
129,151.8254,148.93999,156.81398,148.18681,174.97643
130,158.08162,155.29257,161.59813,153.56526,174.84816
131,161.80281,159.30138,165.08037,156.92856,175.05676
132,163.6518,161.802,166.1281,158.85551,175.12793
133,164.3248,162.74467,166.58266,159.20001,174.68211
134,163.78802,162.09425,167.13155,158.60648,174.58965
135,161.78996,159.5223,166.8276,156.55464,174.40125
136,157.62271,155.23529,163.38322,152.98514,173.86023
137,150.93684,147.77116,157.82286,147.34064,174.23299
138,143.39615,138.9532,152.85226,141.8958,174.98108
139,135.26956,129.32559,147.54704,135.38219,175.22078
140,125.92886,120.16146,141.37238,128.84995,176.12166
141,116.31518,112.32938,134.53549,123.59165,176.86424
142,107.251915,105.41427,127.72193,118.24083,177.43135
143,98.95159,98.846634,120.94091,112.64387,177.78662
144,91.05293,93.12209,113.72694,107.56873,177.93532
145,83.38659,87.91154,106.69889,103.475426,177.92377
146,77.24853,83.63506,100.84188,99.84209,177.81671
147,72.35372,80.49681,96.66517,97.17064,177.70517
148,69.57102,79.14903,94.389496,95.91771,177.68327
149,69.51574,80.09869,94.33223,96.2116,177.84024
150,73.13503,83.74918,97.080666,98.425354,177.67021
151,78.42939,88.86375,101.33793,101.40012,177.54697
152,84.40017,94.622665,106.68013,104.60346,177.52171
153,91.35994,100.84181,112.788,108.90352,176.9867
154,99.34564,107.42321,119.69581,114.43979,176.48949
155,108.525604,115.83909,127.105896,120.79342,176.26901
156,119.03055,124.71444,135.22887,127.59872,176.38475
157,131.07584,135.71408,143.15018,134.7591,176.50262
158,141.99405,146.29855,149.12383,141.74089,176.45
159,151.39177,156.52827,154.41835,148.3604,176.43938
160,158.00699,163.83383,159.38013,153.6277,177.01376
161,160.97375,168.78146,163.86879,157.94868,178.08879
162,161.54764,171.00485,166.3737,161.80534,178.34023
163,161.93536,170.17686,166.73157,163.63228,178.06064
