Frame,Right_Knee,Left_Knee,Right_Hip,Left_Hip,Spine_Lean
0,142.1421,166.99634,169.78345,175.7407,175.17769
1,141.88548,167.19386,170.09238,175.81956,174.92067
2,141.39532,167.48766,170.367,175.93585,174.7228
3,140.92554,167.82428,170.65575,176.20181,174.34892
4,140.05545,168.22925,170.88626,176.49081,173.96057
5,139.34497,168.47029,171.02863,176.78123,173.92046
6,138.58815,168.52225,171.17545,177.04222,173.56827
7,137.6574,168.46883,171.28674,177.26334,173.75829
8,136.475,168.32684,171.26605,177.6569,173.73528
9,134.954,167.87918,170.70694,177.55182,173.59506
10,132.963,167.16156,170.02638,176.76656,173.77039
11,130.99863,165.8229,168.45467,174.69052,173.99304
12,129.1846,163.37137,165.18356,170.58075,175.07375
13,126.79837,159.23518,159.85051,164.56204,175.86588
14,122.92867,153.14238,153.05188,157.23965,177.39647
15,117.778984,145.3925,145.48914,149.17831,178.38481
16,112.209595,136.295,137.83746,141.06335,177.75291
17,105.85935,125.48344,130.34317,133.40837,176.64088
18,98.66728,112.57842,122.83148,126.03941,176.3749
19,91.04103,98.595245,116.07224,118.68049,176.27473
20,83.5973,85.09735,110.253876,112.26829,176.65742
21,77.89402,74.28859,105.736115,106.79424,176.98656
22,73.17349,66.70374,101.90829,102.86487,177.34288
23,69.75901,62.84244,99.5194,100.994385,177.40074
24,68.21278,62.42787,99.4076,101.29156,177.3541
25,68.60805,65.13894,100.88423,103.434204,177.15236
26,70.53569,71.1561,103.963356,107.72554,176.76976
27,74.01679,81.26923,108.318,113.70432,176.3555
28,79.26385,94.060905,113.762726,120.45081,175.80489
29,85.99266,108.0594,119.91405,127.252975,175.58803
30,93.85603,121.076256,126.043236,134.192,175.38663
31,102.83972,131.91988,132.42458,140.58588,175.81554
32,111.17776,141.44058,138.53827,147.58038,176.09932
33,119.80342,149.7651,144.7261,154.59372,176.32683
34,126.61801,157.21307,150.28265,161.42566,175.7415
35,132.6197,162.57605,154.93083,167.4806,175.16402
36,136.83774,165.39139,158.58817,171.93086,174.96355
37,140.07812,166.89005,161.1739,174.698,175.42114
38,142.28436,167.74367,163.13986,175.22275,176.24948
39,143.54282,168.18175,164.21971,174.67221,176.86594
40,142.959,168.10336,164.55565,174.1419,176.82492
41,141.77205,167.50487,163.98901,174.194,176.4595
42,139.4698,166.3201,163.01697,173.77089,176.39238
43,136.20311,164.28592,160.53442,172.87492,176.5108
44,132.29489,160.89346,156.98015,169.46082,176.26634
45,127.60283,155.87521,152.22444,164.22105,176.62914
46,121.46965,148.91695,146.19774,157.62016,177.29881
47,114.49044,140.33502,139.91336,150.04012,177.36797
48,107.89484,130.56299,133.55562,142.50171,177.39331
49,99.78566,119.39996,126.637054,135.14395,177.22188
50,91.8092,106.29479,119.909454,127.687225,177.20088
51,83.228645,92.31402,112.93302,120.5359,176.56908
52,76.744865,79.21662,106.56682,113.44338,176.36913
53,71.460205,69.62057,101.367874,107.56569,176.43074
54,68.4987,64.45486,97.93786,103.42451,176.57343
55,67.17895,63.8015,96.36505,102.28384,176.45767
56,67.801056,66.75703,97.23457,103.79332,176.48587
57,70.37142,73.84744,100.51603,107.74793,176.49033
58,75.15764,84.455864,105.902504,113.782425,176.75526
59,80.61862,97.29624,111.759514,120.71994,176.73727
60,87.74727,110.61813,117.728195,127.81308,176.81265
61,96.16021,122.07925,124.0764,134.61577,177.3132
62,105.05256,131.96725,130.12494,141.54341,177.59857
63,113.641,140.20686,136.47276,148.52887,177.98364
64,122.38018,147.90376,143.22517,155.80533,178.34294
65,130.43652,154.66145,150.02213,162.72308,178.33409
66,136.57071,160.46199,156.10405,168.88211,178.42877
67,140.52342,164.73035,160.99323,172.99039,177.90463
68,143.18234,167.09698,164.33212,173.69046,177.01337
69,144.58737,168.39398,166.71838,173.22511,176.54605
70,145.16231,168.94952,168.04811,172.91537,176.07724
71,144.82262,169.04851,169.01799,172.62677,176.08357
72,143.60678,168.71637,168.23308,173.47339,175.51196
73,141.95107,167.80348,166.96156,174.62906,175.39168
74,139.8201,166.01555,163.93417,175.44977,175.12039
75,136.76059,162.81372,159.25595,172.9314,176.03857
76,132.09138,157.146,152.68716,166.83958,176.63483
77,125.95539,149.39017,145.15585,158.80153,177.09564
78,118.90969,140.21652,137.47676,150.25688,177.8633
79,111.10769,130.0539,130.0736,142.03662,178.02533
80,103.24293,117.83163,123.09223,133.57393,177.78406
81,94.37442,103.46608,116.222916,125.00664,177.23438
82,85.70836,89.00815,109.7184,116.97444,176.4977
83,77.766014,76.304146,103.40665,109.94592,175.75938
84,71.07016,65.77853,97.99494,103.9693,175.37627
85,66.7456,59.76543,94.27813,100.08891,175.26732
86,64.31112,58.0834,92.610596,98.989914,174.84961
87,63.65679,60.580612,93.30631,100.52392,174.74469
88,65.12637,67.89851,96.116035,105.13146,174.51581
89,68.87316,79.21493,100.88942,111.43348,174.11777
90,74.754166,92.93397,107.28182,118.26611,174.17126
91,82.07395,106.251854,114.22788,125.32924,174.26341
92,90.09922,117.92142,120.99358,132.20699,174.81017
93,98.45315,127.91518,127.50113,139.17494,175.07669
94,108.7334,137.31992,134.4982,146.47238,175.55516
95,118.89016,146.2132,141.72249,153.93855,175.53801
96,128.42863,154.11102,148.56813,161.3649,175.33313
97,135.95874,160.88557,154.03474,168.0406,174.8784
98,140.65031,165.25288,157.57094,173.3422,173.66354
99,143.10117,166.6518,160.07478,176.99802,173.08504
100,144.2761,166.86255,161.98376,177.96461,173.34132
101,145.44125,167.03384,163.70235,177.33809,173.47995
102,147.05707,167.3957,165.18367,177.23099,173.3868
103,147.68102,167.88449,166.43327,177.09499,173.00597
104,148.49312,168.23965,167.169,177.44318,172.77452
105,149.65541,168.52606,167.82465,177.78105,172.68945
106,150.5135,168.50679,168.41719,177.73582,172.81247
107,150.97073,168.73203,168.76576,178.05107,172.423
108,151.58034,168.91475,169.13232,178.00992,172.34276
109,151.88135,169.05396,169.13173,178.49,172.3269
110,152.17421,169.33733,169.4132,178.57893,171.96667
111,151.57977,169.75822,169.83324,178.81369,171.34567
112,151.4994,170.03307,169.8793,179.26271,170.37839
