Frame,Right_Knee,Left_Knee,Right_Hip,Left_Hip,Spine_Lean
0,166.07018,163.72916,176.64555,167.34906,175.39185
1,165.64438,163.4528,176.62727,167.44089,175.47914
2,164.60388,163.22235,176.6623,167.80501,175.45291
3,163.93315,162.8155,176.88855,168.09016,175.13748
4,164.53229,162.71402,176.75829,168.13211,175.28278
5,164.35928,162.68347,176.88881,168.46677,175.02303
6,164.10297,163.12613,176.75061,168.16457,174.72856
7,164.08076,163.50754,176.67162,168.12105,174.64229
8,163.80692,163.42737,176.50743,168.4741,174.40111
9,163.707,163.3184,176.1474,168.47144,174.37593
10,163.69286,163.10663,175.69934,168.22513,174.3079
11,163.47673,162.72723,175.34764,167.85828,174.21704
12,162.92314,162.36429,174.60231,166.95149,174.2817
13,162.27354,161.9542,173.87346,166.19667,174.64017
14,161.92638,161.53152,173.24413,164.91998,175.2505
15,161.26482,161.13419,172.35966,164.25899,175.38599
16,160.55714,160.91208,171.59464,163.60098,175.54482
17,160.10501,160.84557,170.86496,162.89088,175.88005
18,159.70517,160.98807,170.08148,162.3186,175.92426
19,159.6966,160.73868,169.29301,161.98434,176.06522
20,159.46124,160.27675,168.36748,161.3727,176.16154
21,158.67424,160.01663,167.57365,161.30576,176.33557
22,157.47057,158.58939,166.16965,160.0957,176.61209
23,155.96765,157.23509,164.60701,158.74075,176.83058
24,154.2435,155.75308,162.56386,157.51392,176.99605
25,152.59518,154.11227,160.14415,155.32433,177.17769
26,149.8213,151.38261,157.02611,152.21487,177.25249
27,146.31561,147.72614,153.26752,148.64241,177.63065
28,143.28471,144.95975,149.95729,145.9385,177.98228
29,137.8247,140.69263,145.42882,142.27786,178.34116
30,132.011,135.98311,140.90063,138.58447,178.96599
31,125.15425,130.25548,135.78932,134.65608,179.4342
32,117.02403,121.55808,129.03975,128.61568,178.89305
33,109.21917,111.968544,122.49261,121.13407,177.62769
34,101.300125,103.058426,115.977905,113.57233,177.03706
35,93.21357,93.59342,108.6147,105.05409,176.8775
36,85.20113,84.04522,101.049095,96.22797,177.37378
37,81.43623,77.5461,97.16037,90.15165,177.14877
38,78.887054,74.1815,94.9204,86.80833,176.1832
39,76.510254,72.47086,92.189545,83.139404,176.16885
40,75.77134,73.508446,91.55276,83.043076,176.23448
41,79.36708,79.54075,94.961,88.10767,176.07079
42,85.99683,89.687645,99.95061,95.57052,176.87186
43,93.79834,100.445656,106.70028,104.271286,177.38379
44,105.03173,112.24408,116.46917,113.804016,178.2032
45,117.26556,124.39282,126.7562,123.415184,178.40529
46,129.78117,135.36964,135.5769,131.65025,177.87155
47,140.3727,144.43568,142.6988,139.05713,177.5169
48,147.88635,152.53554,148.54703,146.11388,177.46233
49,153.54216,159.46176,154.02858,153.04517,177.58345
50,157.37306,164.45572,158.51303,158.65802,177.82066
51,159.73969,166.95296,162.00719,162.0075,178.02711
52,161.17752,167.73102,164.19473,163.92265,178.17114
53,162.1006,167.55273,165.65086,165.12192,178.383
