Frame,Right_Knee,Left_Knee,Right_Hip,Left_Hip,Spine_Lean
0,152.57872,159.26167,145.15413,157.14543,179.20648
1,150.14252,157.11537,144.8362,154.46445,179.1696
2,146.634,153.87698,143.4772,150.60712,179.07782
3,142.77522,149.96811,141.34709,146.06564,178.79681
4,137.95987,145.25916,137.97466,141.08205,178.36613
5,131.63069,138.88539,132.79068,135.21957,178.012
6,125.02005,131.73456,126.92809,129.54242,177.78247
7,118.541695,123.77731,121.24405,124.11479,177.54057
8,112.16062,115.242195,115.40317,118.7308,177.54074
9,106.448685,106.8834,109.84691,113.35861,177.51997
10,101.257965,99.12818,104.53926,108.288025,177.50024
11,96.6765,91.96917,99.71815,103.387245,177.4042
12,92.96452,86.00819,95.31119,98.874954,177.22618
13,89.87865,81.046715,91.415306,94.842865,177.05821
14,87.30269,76.90487,88.061935,91.22187,176.69725
15,85.30515,73.58881,85.290726,88.12333,176.2972
16,83.87685,71.04734,83.09688,85.48417,175.88486
17,82.89975,69.41058,81.556946,83.539024,175.56752
18,82.47528,68.416504,80.33017,81.92081,175.35501
19,82.383705,67.910995,79.78389,80.87294,175.17331
20,82.64229,67.92912,79.60768,80.17281,175.1174
21,83.13539,68.42943,79.862656,80.04084,175.07701
22,83.974945,69.37421,80.40167,80.39071,175.1351
23,84.992195,70.78902,81.42679,81.38748,175.17842
24,86.22954,72.73627,82.86607,82.84094,175.30325
25,87.7735,75.33359,84.90048,85.14516,175.5489
26,89.768234,78.78781,87.7674,88.51996,175.78168
27,92.23855,82.882454,91.36236,92.59005,175.99376
28,95.43054,88.112785,96.3281,97.856514,176.08078
29,99.71147,95.147934,102.40567,104.26912,176.09686
30,105.47072,103.58315,109.016235,110.64487,176.13138
31,113.02803,113.508934,116.87725,117.56721,176.35336
32,122.19306,124.02906,126.0619,124.82372,176.72737
33,131.11703,133.46526,134.93842,131.64252,177.24309
34,138.63026,141.5731,142.4692,138.07782,177.94499
35,145.14992,148.82094,148.91809,144.6395,178.6045
36,150.50368,154.79652,153.67293,150.79399,179.01941
37,154.85791,159.39584,156.69287,156.4704,179.43146
38,158.45613,162.93803,158.69603,161.72594,179.78877
39,161.10004,165.59528,159.90701,165.5698,179.91153
40,162.8431,167.76738,160.3487,168.01468,179.78238
41,164.14589,169.49535,160.62164,169.33125,179.60484
42,165.00961,170.68912,160.62675,169.85928,179.47176
43,165.70586,171.45929,160.86469,169.93353,179.41449
44,166.18079,171.80835,161.01765,169.85672,179.38866
45,166.2201,171.76459,161.05025,169.81912,179.3861
46,165.96355,171.2396,161.22435,169.811,179.36325
47,165.52583,170.30162,161.6698,169.67368,179.35411
48,164.66591,168.95616,161.91774,169.0936,179.35532
49,163.19121,167.03743,161.87062,167.4381,179.45752
50,160.64896,164.49356,160.81352,164.31703,179.5403
51,156.59639,161.21036,158.5528,159.60094,179.40355
52,150.99828,156.55098,154.71992,153.85826,178.92625
53,143.7112,149.80789,148.6657,147.01776,178.4753
54,135.78802,142.35495,141.54752,140.09544,177.94614
55,127.47116,134.14102,133.74484,133.72136,177.56288
56,118.82123,124.578545,125.451904,127.015335,177.44533
57,111.013336,115.40138,118.15284,120.91418,177.49344
58,103.86038,105.58674,111.141464,114.26897,177.5807
59,97.36437,96.6234,104.77101,107.93274,177.55319
60,92.23735,89.521454,100.107,102.80893,177.26842
61,88.64511,83.678246,95.59458,97.63232,177.0294
62,85.75345,78.78753,91.61979,93.12262,176.81924
63,83.82344,75.24257,88.570465,89.467155,176.55054
64,82.987045,72.91321,86.639145,86.87484,176.26068
65,82.660545,71.26232,85.05749,84.40296,175.91864
66,82.63153,70.34141,84.198395,83.01048,175.61389
67,82.77663,69.87367,83.70635,81.97986,175.32317
68,82.875916,69.631935,83.51743,81.42624,175.11316
69,82.99735,69.51788,83.349785,80.933014,174.96347
70,83.28532,69.618034,83.21459,80.46877,174.87003
71,83.52176,70.011856,83.3818,80.613785,174.75533
72,83.88928,70.63833,83.65317,80.80949,174.75278
73,84.3553,71.572495,84.00179,81.27634,174.86443
74,84.79744,72.7728,84.80719,82.416435,174.99377
75,85.3065,74.18865,85.83813,83.70334,175.31491
76,86.28168,76.190765,87.57082,86.23057,175.5866
77,87.95665,79.13809,90.457985,89.50053,175.90121
78,90.37055,83.206276,94.55128,94.42025,176.02472
79,94.11962,89.07318,99.66005,100.18186,175.9899
80,99.55836,97.26575,106.19922,107.04696,175.81685
81,106.691475,106.92048,113.60747,113.764305,175.87152
82,115.41511,117.26206,122.026955,120.44839,176.2286
83,124.2749,127.09678,131.00021,127.16784,176.68495
84,132.39177,135.70277,139.77739,133.71292,177.29933
85,139.83199,143.4021,147.63153,140.14261,177.93312
86,146.70596,150.43723,154.03062,146.4981,178.45174
87,152.40685,156.24489,158.61894,152.25212,178.82312
88,156.93216,160.7995,161.45108,157.47269,179.19887
89,160.56247,164.22485,163.34293,162.11967,179.41515
90,163.10214,166.61392,164.5207,165.62753,179.59651
91,164.94899,168.60683,165.12032,168.01872,179.61034
92,166.29083,170.37234,165.69516,169.34671,179.55545
93,167.10861,171.70079,165.94499,169.86827,179.55632
94,167.63786,172.4308,166.18327,170.20056,179.56299
95,167.8047,172.75299,166.31038,170.1448,179.5244
96,167.7104,172.50128,166.61984,170.18073,179.57295
97,167.27054,171.6742,166.60312,169.98975,179.5203
98,166.65254,170.38062,167.01457,169.48277,179.55063
99,165.55734,168.52983,167.2635,168.4352,179.56343
100,163.48703,165.7577,167.50757,166.21254,179.56433
101,159.24345,161.83301,165.95183,162.085,179.4253
102,153.16737,157.03645,161.81796,156.5699,179.29308
103,146.3434,150.2191,155.54478,149.9897,178.80925
104,139.08907,141.71709,147.0147,142.59248,178.11986
105,131.84845,133.04388,137.76881,135.09364,177.66635
106,123.6394,124.0421,128.88913,128.16142,177.55695
107,114.24771,114.911316,120.52002,121.318535,177.84586
108,106.15288,107.72055,113.858604,115.60552,178.01851
109,102.06802,103.91083,110.082,111.80601,177.94054
