Frame,Right_Knee,Left_Knee,Right_Hip,Left_Hip,Spine_Lean
0,161.49654,155.98633,155.98872,158.43275,176.87137
1,161.54253,156.62758,156.59627,159.20486,176.35722
2,161.73354,157.5703,157.32257,160.21747,175.8204
3,161.82173,158.4982,158.48936,161.58798,175.07642
4,161.86082,159.50409,159.85155,163.32277,174.48737
5,161.83655,160.76596,161.47054,165.07889,173.9408
6,161.85544,162.00027,163.04106,166.8608,173.54161
7,161.9078,163.39919,164.62967,168.83574,173.34993
8,161.79993,164.23886,166.12555,170.39438,173.12685
9,161.47272,164.82841,167.04836,171.04268,173.04184
10,160.84473,164.83386,167.42657,171.06337,172.90161
11,160.36076,164.76672,167.17625,170.30904,172.89777
12,159.62308,164.38445,165.84625,168.79103,173.17499
13,159.07668,162.20966,163.63571,166.6795,173.46191
14,158.7798,157.95972,160.52287,163.59097,174.09242
15,158.70932,150.98878,156.54459,158.88522,175.02512
16,158.1412,141.9662,151.73253,152.85518,175.62843
17,156.1231,132.39607,146.54602,146.13907,176.05136
18,152.11874,124.10748,141.0002,139.40874,175.96399
19,146.86998,116.37554,135.91855,132.96211,175.41528
20,140.9527,109.49118,131.13853,126.79072,174.48845
21,135.12617,103.63118,126.93323,121.50605,173.5045
22,129.75903,98.4305,123.548584,116.667435,172.42166
23,124.81861,94.68233,120.68441,112.59389,171.4995
24,120.7305,91.68378,118.763504,109.7522,170.87538
25,118.19072,89.872345,117.50359,107.83934,170.62482
26,116.05871,89.35558,116.61388,107.20362,170.84416
27,116.00395,90.15452,116.51667,108.39963,171.2904
28,119.21984,92.49545,118.233505,110.87253,171.96565
29,123.12448,96.40764,120.70487,114.47211,172.77817
30,128.69818,102.11694,123.8828,119.48575,173.8022
31,135.0066,109.08641,127.92425,125.62526,174.8037
32,142.06065,116.93439,132.98486,132.14159,175.7706
33,148.87643,125.95573,138.96858,139.056,176.4862
34,154.04817,134.78534,144.29721,145.76906,177.04831
35,157.22974,142.9281,148.93091,151.68459,177.27869
36,158.6082,150.54828,153.0593,156.88112,176.78111
37,159.06819,157.48898,156.54376,161.35915,175.85835
38,159.1604,162.97395,159.25598,164.83334,175.2312
39,159.41049,166.86745,161.10817,167.38686,174.75339
40,159.76628,169.52812,162.74028,169.38034,174.26785
41,160.07022,171.20387,164.13417,171.08745,173.9983
42,160.28906,172.41974,165.0543,172.18118,173.90297
43,160.48262,172.9588,165.50185,172.68814,173.82874
44,160.5104,173.01129,165.43178,172.66219,173.84528
45,160.40373,172.7607,165.03343,171.97923,173.85828
46,160.40132,171.51633,164.02185,170.97844,174.03333
47,160.08832,169.46768,162.5037,168.72926,174.23108
48,159.73581,165.78232,159.93689,165.68964,174.6097
49,159.82811,160.18211,156.60147,161.73828,175.27754
50,159.66504,152.74199,152.22841,156.36781,176.14368
51,158.5824,143.96036,147.11588,150.21634,176.99626
52,155.73694,135.47963,141.57788,143.53185,177.24281
53,150.59363,126.75172,135.52982,136.61249,176.83739
54,143.45271,117.957825,129.62903,129.6024,175.92052
55,135.73369,109.853584,124.288086,122.93299,174.7797
56,128.25516,102.155556,119.79269,116.58841,173.5969
57,121.163994,94.833275,115.68942,110.57969,172.51462
58,115.01777,88.14353,112.23789,105.22669,171.7027
59,110.3923,82.476204,109.96397,100.72928,170.92435
60,107.802734,78.80336,108.8745,97.52374,170.45236
61,106.48671,77.421,108.48297,96.48844,170.4384
62,107.062,78.47539,108.73737,97.45965,171.04012
63,111.0301,82.56514,110.68322,100.83692,171.81244
64,116.924034,89.207985,113.880745,106.21162,172.78824
65,124.15428,98.1514,117.98461,113.23351,173.8187
66,132.22902,108.70735,123.01392,121.43843,174.85555
67,140.78209,119.00005,129.133,129.71567,175.73854
68,149.14294,129.36055,135.91684,137.87277,176.44394
69,155.459,139.79048,142.3697,145.73708,176.94809
70,159.13402,149.12157,148.54604,152.5508,176.9863
71,160.3335,156.9711,153.49094,157.53203,176.48146
72,160.46494,162.75685,156.92859,160.89825,175.68352
73,160.5358,166.60474,159.63628,163.35707,174.84364
74,160.64758,168.98207,161.3867,165.20288,174.2385
