Frame,Right_Knee,Left_Knee,Right_Hip,Left_Hip,Spine_Lean
117,145.78154,157.40149,165.52919,165.67625,174.56161
118,145.65446,156.85217,164.74446,165.79582,174.27206
119,145.8287,156.85724,164.72675,165.87315,173.95013
120,145.67072,156.67159,163.90457,165.83472,173.78497
121,145.58366,156.58882,163.58124,165.64699,173.44159
122,145.6245,156.85854,163.25525,165.3219,173.37709
123,145.58551,156.70914,163.07133,165.27019,173.00197
124,145.60544,156.7366,162.69748,165.19649,172.91484
125,145.69733,156.99432,162.48125,165.02487,172.75023
126,145.79936,157.07779,162.561,164.87349,172.71101
127,145.98607,157.1415,162.75008,164.93474,172.6702
128,146.05305,156.8514,162.68784,164.72464,172.50493
