Frame,Right_Knee,Left_Knee,Right_Hip,Left_Hip,Spine_Lean
0,149.18576,146.48767,153.73476,161.82864,177.9725
1,148.94055,144.80815,151.30338,159.63193,177.68971
2,149.25539,142.0544,147.9247,156.47426,177.39948
3,149.33183,136.97217,142.69969,151.66286,176.78905
4,148.94469,130.29402,135.63397,145.45992,176.22404
5,146.63521,123.535164,127.835236,139.1019,175.83115
6,142.19943,116.24854,119.746284,132.09439,175.44482
7,136.81522,108.548546,112.6683,124.64846,175.21811
8,131.3854,101.71423,106.2141,117.43738,174.8438
9,126.63816,96.54962,100.79706,111.539635,174.32259
10,121.859695,92.9768,97.07687,107.51254,173.81055
11,118.80519,91.64787,95.08682,106.083374,173.47131
12,119.11144,92.785095,95.63487,106.91611,173.52502
13,121.30533,96.298584,98.0553,110.036575,173.7714
14,126.376564,102.23145,102.9741,115.50519,174.3502
15,134.25969,109.970764,110.60115,122.64653,175.0872
16,141.81917,119.033905,119.76504,130.5782,175.92052
17,147.7281,128.90701,128.74265,138.75143,176.64514
18,151.26794,139.00136,136.90532,147.02826,176.93076
19,152.99574,148.08212,144.03934,154.50452,177.38356
20,153.67952,155.1725,149.67397,160.47241,177.8744
21,154.32506,160.15988,154.25954,165.098,178.5915
22,155.03801,163.5166,157.87027,168.6733,178.51114
23,155.77153,165.37178,160.96837,171.46214,177.94452
24,156.58296,165.70593,163.12509,173.32729,177.40044
25,157.34108,165.41911,165.05627,175.12877,176.96881
26,157.90918,165.15529,166.35048,176.64473,176.65349
27,158.13475,165.2442,167.74391,177.674,176.30562
28,158.21178,165.28717,168.36073,177.9622,176.22078
29,158.06538,165.2271,168.50412,178.09177,176.16328
30,157.76154,164.83531,167.88208,177.83128,176.47241
31,157.03186,164.41638,166.77637,176.86543,176.9264
32,155.97447,163.40279,164.71202,174.4343,177.70134
33,155.05151,161.84514,161.87482,172.16803,178.34341
34,154.11578,158.96045,158.00255,168.73152,178.65433
35,153.11336,154.33836,153.12367,163.93556,177.75972
36,151.94597,148.2466,147.27393,158.08931,176.5203
37,150.2377,140.50449,140.62462,150.84343,175.80469
38,147.20488,131.6752,133.07495,142.86356,175.34982
39,142.66223,122.54818,124.56266,134.6286,174.86026
40,137.09468,114.44112,116.70369,126.90513,174.3012
41,131.43651,107.9173,109.62111,120.30408,173.32532
42,126.44062,102.500595,104.16956,114.3992,172.50562
43,122.08908,98.08097,99.55679,109.350296,171.90067
44,119.83789,95.8027,97.33262,106.61686,171.59213
45,120.06664,95.431465,97.31202,106.12017,171.66139
46,122.04799,97.5442,99.27482,107.94646,171.8693
47,127.64183,102.89418,104.14699,112.75833,172.34485
48,134.79875,110.2166,111.77394,119.793564,173.00818
49,141.65816,118.757515,121.0746,127.988205,173.95164
50,146.92133,128.26567,130.53284,137.16225,174.80035
51,150.39378,138.32095,139.95935,146.63426,175.63776
52,152.29185,148.17427,148.24571,155.51346,176.76747
53,153.07112,155.84264,154.78496,162.47322,178.23642
54,153.6219,161.25928,159.98244,167.53748,179.08357
55,154.29039,164.74617,163.95415,171.19354,177.85835
56,155.19518,166.9428,166.81367,174.04556,176.3231
57,156.09225,167.86684,168.76755,176.1729,175.07956
58,156.89302,168.16087,170.41403,177.92613,173.93059
59,157.42776,168.4247,171.6142,178.10204,173.13002
60,157.8029,168.69624,172.61198,177.37407,172.39558
61,158.07047,168.91788,173.26408,176.64713,172.06921
62,158.22249,168.97284,173.45044,176.24443,171.81541
63,158.28589,168.86787,173.52672,176.0699,171.75514
