Frame,Right_Knee,Left_Knee,Right_Hip,Left_Hip,Spine_Lean
0,155.35605,169.07364,171.83138,168.992,172.74385
1,155.3777,169.13275,172.16165,168.67604,172.84906
2,155.30544,169.17184,172.3703,168.3076,172.90836
3,155.44107,169.15666,172.94641,167.82841,173.12897
4,155.20103,169.29677,173.30115,167.2902,173.29993
5,155.16522,169.00272,173.86365,166.69589,173.46793
6,155.10422,168.83012,174.22585,166.04396,173.59528
7,155.04466,168.811,174.7687,165.47029,173.74539
8,155.01643,168.24469,175.20837,164.86824,173.85063
9,154.97763,168.38536,175.66899,164.53238,173.99648
10,154.79013,168.34145,176.0256,164.49573,174.35243
11,154.7635,168.45924,176.28247,164.72313,174.7686
12,154.79388,168.78354,176.2737,165.30421,175.1207
13,154.48985,168.89406,175.35262,166.42902,175.60817
14,153.91637,168.93074,173.61456,167.9097,175.94772
15,153.01558,168.7588,170.82433,168.99185,176.29567
16,152.05933,167.22568,166.99759,168.94928,176.41563
17,150.65834,164.64824,162.60297,167.41039,176.251
18,148.9856,161.41211,158.1111,164.3365,176.09555
19,147.65942,157.67079,152.75993,159.80171,176.11188
20,146.44449,152.95589,146.83446,153.6077,176.40756
21,145.35797,147.6447,141.19063,146.89711,176.21689
22,144.53731,141.86758,135.68953,140.50832,175.73666
23,143.27797,135.28311,130.19368,133.4904,175.06732
24,141.2163,128.14929,123.766426,125.82133,174.69374
25,137.53572,119.826836,116.28862,117.43149,174.50505
26,131.99352,110.37223,109.225136,108.69878,173.91916
27,125.33062,99.599594,102.85154,99.31583,173.18188
28,118.07957,89.04393,96.706856,90.18986,172.83081
29,111.26587,78.647095,91.21707,80.91604,172.53725
30,103.74185,70.358665,86.29745,73.96677,172.72198
31,95.98422,65.08262,81.94583,69.868996,173.13962
32,89.06001,62.383926,78.348114,69.00278,173.47704
33,82.95656,60.95897,75.59315,69.71491,173.8998
34,78.562126,60.11969,73.676254,70.79789,174.19225
35,76.18184,58.965073,72.927864,70.959984,174.27583
36,75.56388,57.61618,72.808174,70.40578,174.25526
37,75.867325,57.24622,72.93476,70.545395,174.18347
38,75.982285,57.469364,73.171875,70.97526,174.06517
39,76.17681,57.72797,73.18125,71.128,174.03609
40,76.538414,58.465084,73.233025,72.04077,173.97015
41,77.33965,59.163914,73.44409,72.359726,174.00183
42,78.7699,60.579437,73.64586,73.47332,174.06383
43,81.06399,61.01687,74.5555,73.080185,174.14249
44,84.950745,61.518814,76.21516,72.487114,174.20978
45,90.20242,62.200413,79.336334,72.205574,174.32877
46,96.39488,65.91529,84.25455,74.836876,174.35544
47,103.1032,73.22992,90.67956,81.30782,174.66983
48,111.005005,82.79534,98.71354,90.238846,174.94017
49,118.713844,93.45721,107.54168,100.20771,175.15082
50,125.61885,103.14149,117.12686,110.13223,175.54683
51,131.49704,112.31485,126.801636,120.64645,175.77686
52,136.0395,120.938545,135.75543,131.08734,175.2574
53,139.22084,128.58093,143.75056,140.76488,173.67978
54,141.89453,136.40654,150.76582,150.33157,171.78761
55,144.41095,144.11719,156.61705,158.06244,171.20013
56,147.42624,152.15942,161.56117,164.3386,171.69281
57,150.85536,158.98506,165.8117,167.40125,173.08978
58,153.62996,163.9202,170.34343,166.93681,175.06326
59,155.54533,166.96994,174.25107,165.42422,177.21716
60,156.04886,168.61574,177.06401,164.00731,177.34775
61,156.47977,169.54768,177.97087,163.72636,178.67987
62,156.49811,170.40134,177.9729,163.89261,178.6738
63,156.39146,170.90381,177.55815,164.2428,178.75133
64,156.21141,171.09886,176.80615,164.82391,179.1952
65,155.90074,170.9938,176.08394,165.08382,179.21814
66,155.66362,171.13707,175.79214,165.21143,179.0637
