Frame,Right_Knee,Left_Knee,Right_Hip,Left_Hip,Spine_Lean
0,155.83284,149.12971,162.60132,149.29616,158.18509
1,155.97704,149.55725,162.54936,149.50795,158.34348
2,156.23488,150.04106,162.5594,149.73445,158.79845
3,156.472,150.48439,162.49754,150.04008,159.0614
4,156.71216,151.09781,162.4886,150.27672,159.42252
5,157.2895,151.91649,162.47714,150.49513,159.88765
6,157.94827,152.80952,162.45616,150.78532,160.25476
7,158.62302,153.9744,162.4435,151.03265,160.72202
8,159.23033,154.93187,162.41139,151.14857,161.19308
9,159.77176,155.98419,162.36745,151.24019,161.65112
10,160.29588,156.78276,162.30264,151.33647,162.01039
11,160.65639,157.26482,162.23477,151.45569,162.39763
12,160.98369,157.7371,162.18044,151.50995,162.81873
13,161.26564,158.13351,162.0834,151.50797,163.20572
14,161.62497,158.30414,162.00865,151.54076,163.68669
15,161.6335,158.08368,161.96045,151.46626,164.13397
16,161.54787,157.5524,161.88963,151.32857,164.58003
17,160.94687,156.43817,161.86024,151.10254,164.98972
18,160.23405,155.06757,161.89899,150.76166,165.47653
19,159.53712,153.26935,161.93729,150.0817,166.03012
20,158.59401,150.81146,161.85634,149.03606,166.74017
21,157.15523,147.07072,161.47044,147.39359,167.7306
22,155.32416,142.7834,160.63023,145.419,168.64317
23,152.75331,137.55922,159.22684,142.78607,169.8156
24,149.2921,131.48627,157.33537,139.66873,171.11674
25,145.5276,124.14232,155.2245,136.55318,172.3163
26,142.03859,115.61944,153.08226,133.53522,173.28708
27,139.00053,106.879135,151.1945,130.83682,173.97487
28,136.61879,98.5163,149.77641,128.76126,174.54773
29,135.13533,91.84183,148.948,127.42963,174.82498
30,133.8434,87.22281,148.36351,126.60301,174.84242
31,132.92856,83.41993,148.05785,126.11755,174.68878
32,132.86914,80.80642,148.10133,126.15853,174.60768
33,133.51181,79.72893,148.41594,126.54337,174.53778
34,134.94391,80.040276,149.04817,127.27449,174.39076
35,136.64,81.91981,149.80031,128.42125,174.22507
36,138.90552,85.651825,150.8473,130.02988,173.71487
37,141.9799,90.67546,152.21458,132.04086,173.11473
38,145.7428,97.43869,154.0516,134.74026,172.33714
39,149.06064,105.96486,156.04617,137.81026,171.51462
40,151.89679,115.10851,157.99403,140.76698,170.729
41,153.91902,123.62616,159.61888,143.39796,170.03214
42,155.16699,132.05026,160.82655,145.94226,169.0438
43,155.99454,139.22478,161.36317,147.83588,168.12129
44,157.25972,143.89206,161.45692,148.8674,167.5552
45,158.89545,147.34653,161.35817,149.40726,167.21114
46,160.39514,150.40315,161.25575,149.728,166.93541
47,161.39494,152.37961,161.20221,149.87947,166.72658
48,162.00441,153.92586,161.21248,150.03941,166.60918
49,162.20207,154.48627,161.23668,150.16176,166.50252
50,162.21262,154.24373,161.24146,150.22575,166.46986
51,162.12843,154.2834,161.22966,150.26779,166.56514
52,162.08372,154.43712,161.2515,150.31483,166.62302
53,161.9504,154.2046,161.26367,150.27414,166.7871
54,161.8128,154.25494,161.2706,150.40065,166.78986
55,161.75859,154.1555,161.28261,150.40126,166.91727
56,161.77379,154.42123,161.28194,150.43628,167.00885
57,161.92236,154.87222,161.2834,150.51431,167.1208
58,161.92593,154.84422,161.25142,150.51518,167.32068
59,161.65959,154.39865,161.24005,150.4616,167.5496
60,161.02798,153.69698,161.26848,150.31535,167.84218
61,160.07565,152.08945,161.2742,150.12566,168.08687
62,159.04526,150.21672,161.26018,149.68954,168.4424
63,157.82874,146.61348,161.04733,148.69958,169.10265
64,156.19473,141.58302,160.50616,147.13725,169.86798
65,154.2223,136.01924,159.36908,144.91475,170.824
66,151.82385,130.0717,157.68753,142.06247,171.85875
67,148.92929,124.301216,155.78297,139.03433,172.9884
68,145.50533,117.76293,153.61362,135.7866,174.08728
69,141.9184,110.328224,151.33182,132.74998,174.90306
70,139.05313,103.64803,149.44917,130.35085,175.63596
71,136.92967,97.47295,148.05391,128.62476,176.30742
72,134.72083,91.67201,146.92816,127.294655,176.77147
73,133.41597,87.18286,146.29164,126.577484,176.90648
74,133.22023,83.50163,146.14272,126.34914,176.7013
75,133.2986,81.6483,146.26677,126.49518,176.4906
76,134.7111,82.247574,147.02065,127.53443,176.27884
77,136.38069,83.85959,147.88062,128.52736,175.96808
78,137.98265,86.24141,148.69887,129.2643,175.55255
79,140.5711,90.48809,150.05212,130.70155,174.8145
80,143.77458,95.43639,151.81606,132.87393,174.07953
81,147.52995,101.734955,154.00989,135.61244,173.19337
82,151.24782,110.66835,156.44751,138.90028,172.26466
83,154.41554,120.9489,158.70296,142.24728,171.28636
84,156.61577,131.3196,160.44398,145.314,170.15419
85,158.24657,139.40749,161.5203,147.69328,169.04776
86,159.78395,145.3559,161.99005,149.3317,168.1094
87,161.35107,149.28607,162.07288,150.21889,167.50133
88,162.74916,151.63213,162.0761,150.61525,167.16219
89,163.81638,153.53354,162.05862,150.74911,166.9957
90,164.40929,154.51204,162.09885,150.69797,166.9019
91,164.49852,154.84851,162.14305,150.57768,166.8565
92,164.35133,154.77716,162.18565,150.33679,166.97423
93,163.89816,154.20723,162.26288,150.0066,167.10922
