Frame,Right_Knee,Left_Knee,Right_Hip,Left_Hip,Spine_Lean
0,161.72557,158.55846,151.65819,152.56563,173.5307
1,162.14534,158.71143,151.71898,152.6417,173.45616
2,162.1831,158.89458,151.7191,152.51868,173.63788
3,162.13414,159.02783,151.85175,152.53247,173.40857
4,161.91103,158.9883,151.8905,152.48723,173.0673
5,162.32967,158.99652,151.84889,152.74733,172.42622
6,161.94969,159.02736,151.8388,152.79636,171.90323
7,161.75874,158.85612,151.82674,152.86415,171.61154
8,161.50293,158.79613,151.88934,152.70319,171.53755
9,161.48196,158.71504,151.97112,152.57454,171.3137
10,161.3675,158.3923,152.08807,152.55035,171.14017
11,161.08493,158.12508,152.12398,152.55229,170.98682
12,160.82912,157.84213,152.21288,152.53372,171.03337
13,160.43944,157.37033,152.28604,152.63658,170.46738
14,160.2025,157.04288,152.33507,152.75229,169.94562
15,159.656,156.40282,152.26297,152.89757,169.6
16,158.69667,155.93765,152.3027,152.86919,169.33057
17,158.15587,155.74463,152.30539,152.84727,168.96313
18,158.0013,155.89275,152.16815,152.982,168.61595
19,157.62297,155.34135,152.25444,153.0603,168.72572
20,157.55875,155.48875,152.38239,153.17235,168.39815
21,157.64514,155.42325,152.5375,153.20676,168.00189
22,157.52933,155.62897,152.57637,153.14429,167.62808
23,157.7686,155.84349,152.38806,153.23714,167.39587
24,157.7699,155.61194,152.46004,153.24742,167.53734
25,157.38557,155.37125,152.71104,153.26381,167.85196
26,157.62926,155.27234,152.504,153.38713,169.14514
27,156.75418,154.81386,152.7039,153.46848,169.72195
28,155.20811,153.78444,152.64226,153.70349,169.3146
29,153.14476,152.1184,152.46356,154.13129,170.59778
30,149.54706,149.4948,151.90295,154.61382,170.96321
31,144.19833,144.46297,150.76474,154.72952,171.22212
32,136.923,137.69814,149.39523,154.30098,171.93765
33,128.09573,129.61101,147.57277,152.9947,172.295
34,117.71173,120.19661,145.50114,151.04033,170.60503
35,107.573685,110.91803,142.31592,147.98824,167.40909
36,98.557304,102.065056,138.86356,144.77711,163.85336
37,90.34276,93.936806,135.7178,141.78879,160.48112
38,83.29361,86.63706,132.61461,138.89383,157.75987
39,77.58619,80.51281,130.64111,136.79208,156.1589
40,73.246574,75.54546,128.9131,135.24341,155.30492
41,70.582085,72.188034,127.70309,134.07318,155.60641
42,69.69231,70.70625,127.449356,133.79208,156.22002
43,70.89956,71.067085,128.16164,134.3413,156.9249
44,74.22944,73.72516,128.96637,134.68121,157.11086
45,80.01867,78.884186,130.31883,135.6123,157.77231
46,87.9798,86.3226,132.98714,137.87286,159.4072
47,97.12364,95.36654,135.58957,140.14091,162.18472
48,107.8416,105.997505,139.42326,143.41673,165.44904
49,119.95508,117.21549,144.07661,147.22272,168.82202
50,132.22076,128.60811,147.62218,150.13408,171.22949
51,142.41463,138.43938,150.37508,152.29167,172.40167
52,149.59557,145.55508,151.74739,153.17424,173.51862
53,153.78827,149.84694,152.14038,153.15974,174.41734
54,155.98132,151.94331,152.26593,153.04625,173.93921
55,156.9292,152.93419,152.15599,152.97484,173.45082
56,156.97743,153.19144,151.90662,152.92445,173.25809
57,156.55634,152.9437,151.8427,152.8756,173.06723
58,156.25076,152.49658,151.85394,152.94435,172.94775
59,156.2825,152.28397,151.69092,153.0234,173.41092
60,156.07385,152.13957,151.7963,153.1173,173.3609
61,155.9682,151.7833,152.02986,153.29883,173.5811
62,155.68771,151.76892,152.17407,153.51923,174.00557
63,154.60973,151.21048,152.12125,153.68726,174.46445
64,152.79121,150.19128,152.10426,154.04439,175.07802
65,150.10957,148.2839,152.02716,154.4666,175.1592
66,145.19519,144.0001,151.0134,154.33478,174.83694
67,137.14311,137.1428,149.44916,153.46275,174.16496
68,127.019356,128.4088,147.32343,151.80008,173.4136
69,116.55466,118.8843,144.8323,149.63138,172.26576
70,105.85821,108.83157,141.35603,146.34,169.75226
71,96.3099,99.46849,138.04282,143.1596,166.40788
72,88.15426,91.10382,135.27739,140.36877,162.97145
73,81.24664,83.76954,132.47101,137.7342,159.97702
74,75.4753,77.77995,130.30693,135.76274,157.69035
75,71.41589,73.38418,128.41881,134.21774,156.42198
76,69.084984,70.860985,127.5243,133.61705,156.03214
77,68.371574,70.05259,127.76708,133.95627,156.37158
78,69.76231,71.42825,128.10344,134.50719,156.73328
79,72.951,74.56755,128.82039,135.14572,157.0544
80,78.21544,79.93504,130.03357,136.44304,157.785
81,85.44411,87.30151,132.4262,138.6141,159.81058
82,94.05953,95.86983,134.73856,141.03632,162.9782
83,104.45304,105.68556,138.19997,144.25804,166.39537
84,116.022255,115.56341,142.94424,148.0933,168.62146
85,128.84045,126.5715,146.94249,151.25778,170.80405
86,140.47504,136.73994,150.34476,153.70647,170.3751
87,149.47765,144.28796,152.0644,154.44138,170.17021
88,154.4035,148.59753,152.68784,154.4912,170.10681
