Frame,Right_Knee,Left_Knee,Right_Hip,Left_Hip,Spine_Lean
0,86.45808,97.97657,110.033485,103.77554,155.1466
1,84.04929,96.731346,109.187645,102.18269,156.52571
2,81.05888,94.285545,107.51709,101.18365,157.49303
3,77.61223,91.42219,106.12931,100.91348,157.90318
4,72.93185,85.69691,102.97388,98.67266,157.33531
5,68.76369,80.132065,100.742195,96.52446,157.27597
6,65.95718,75.955986,98.139565,94.177475,157.4083
7,65.22629,74.55779,97.18676,92.54038,156.9316
8,66.967026,75.62487,97.769035,92.40168,156.48022
9,70.96048,78.998764,99.515175,94.16492,155.94879
10,76.52359,83.81494,102.08503,95.75601,156.04251
11,83.9645,89.197105,105.884476,98.68547,156.77914
12,91.976494,95.13085,110.6823,102.06896,157.86212
13,100.33338,102.48861,115.93146,107.53605,159.78374
14,108.17865,110.711334,121.404366,114.074684,161.64366
15,114.867645,118.25607,126.54501,120.253204,164.74715
16,120.551155,123.51562,129.86864,124.18423,167.59937
17,126.213036,128.2065,133.48447,128.092,170.72304
18,130.48274,131.78227,136.29865,132.26294,173.5984
19,133.46683,135.79639,138.66083,136.52808,175.61058
20,133.11539,137.91676,139.26581,138.54741,176.1819
21,132.73021,137.8919,138.27963,138.13087,176.01842
22,132.08115,134.55696,135.16719,134.58357,176.00139
23,129.98965,131.7274,133.74007,132.82692,175.6333
24,127.33346,128.79521,132.43365,131.48357,175.06775
25,125.294334,127.223915,130.89342,131.17268,174.50359
26,122.79086,125.545334,129.22917,130.54883,174.0979
27,120.92994,124.820786,128.07555,130.49683,173.5257
28,119.511024,124.97253,127.387184,131.31525,173.23024
29,118.73339,124.405075,126.749504,130.96927,173.03668
30,118.872375,125.16224,126.931,131.57858,173.19885
31,119.113686,126.29882,126.88811,132.36331,173.36563
32,119.60723,126.84499,127.02409,132.17136,173.74405
33,122.01326,128.79855,128.31555,133.01382,174.1295
34,123.46913,129.9601,128.82367,133.5873,174.66498
35,127.66063,132.36543,130.8209,134.22556,175.4149
36,131.23189,134.42204,132.11609,134.7485,176.30011
37,133.35526,135.33205,133.09822,134.60199,176.58527
38,132.77402,135.42374,132.98407,134.08844,175.72777
39,131.34552,134.1967,131.964,132.47234,173.46333
40,128.12231,132.56244,129.7117,130.537,170.71472
41,122.13954,128.90744,125.25733,125.960594,167.03856
42,116.57354,124.20562,120.77864,120.31336,162.99754
43,111.48824,119.1099,116.59143,114.88899,159.38025
44,105.7483,114.19899,111.19687,109.44895,156.99847
45,98.743126,108.38152,105.36701,104.24521,155.5407
46,91.37863,103.07073,99.99761,99.125305,155.94691
47,84.42559,97.9597,95.27833,95.04067,157.29655
48,78.40817,93.47469,91.738396,92.013145,158.13347
49,73.70751,89.13235,88.1873,88.99878,159.1824
50,70.27502,84.98281,87.037,87.6306,159.43932
51,68.14234,82.00086,86.21539,86.17108,159.70372
52,68.64336,81.90532,85.42716,86.60863,159.73672
53,68.251434,81.04073,85.41557,85.174866,160.15234
54,70.343094,83.27845,85.334045,84.27272,160.81221
55,73.7403,86.02193,86.432495,84.38761,161.65144
56,77.77577,89.92519,88.6117,85.27219,162.62628
57,82.114555,93.69533,91.24001,86.9936,163.13309
