Frame,Right_Knee,Left_Knee,Right_Hip,Left_Hip,Spine_Lean
0,109.500435,124.064,137.68927,165.6088,171.5775
1,106.73729,123.73472,134.91536,165.03815,171.55923
2,106.33018,122.20164,134.61882,165.53679,171.44562
3,106.65605,123.32003,135.1208,165.10518,171.51976
4,107.626915,125.10549,136.23697,164.98082,171.6651
5,107.51281,125.91166,136.3644,164.80965,171.70062
6,107.74455,127.75412,136.63678,164.7194,171.779
7,107.57505,127.50028,136.87567,164.80226,171.77676
8,107.86309,129.28448,137.4773,164.39336,171.87122
9,107.85815,129.54816,137.5274,164.21484,171.93379
10,105.600426,127.180275,136.20276,164.18579,171.9764
11,105.297676,127.6955,136.26956,163.88805,171.93762
12,105.12447,129.83604,136.50174,164.05711,171.9917
13,104.75734,129.62009,136.76099,163.78918,172.08052
14,105.6433,132.4888,137.8468,163.76025,172.1358
15,105.22131,132.12444,137.73048,163.89507,172.18854
16,106.53934,133.9377,139.39647,163.7885,172.28633
17,105.87062,135.28535,139.18848,163.38211,172.31635
18,105.70262,134.91562,138.85036,163.6635,172.44096
19,104.86409,134.30582,138.66064,163.67136,172.48172
20,103.45213,133.8576,137.17549,163.49382,172.37923
21,103.12719,133.23254,137.3906,163.25798,172.41547
22,103.75928,136.01146,138.1818,163.22824,172.4608
23,103.32252,134.3301,137.69057,163.30583,172.31917
24,105.016235,135.50516,139.249,163.13455,172.44148
25,105.26616,135.20331,139.83325,162.84114,172.39127
26,105.51333,132.20656,139.7724,162.83398,172.25081
27,106.269356,131.80424,140.62616,163.02579,172.42581
28,106.16509,132.2702,140.43828,162.8646,172.40898
29,106.55748,131.52,140.71844,163.09196,172.50128
30,106.01808,130.24536,140.01295,163.23232,172.5292
31,107.21378,131.7904,140.93436,163.5,172.63081
32,107.376144,130.81316,140.91902,163.34682,172.66673
33,108.17123,132.07678,141.3335,163.55054,172.75156
34,108.950005,131.7472,141.52419,163.83614,172.76347
35,110.88176,131.54793,143.29674,164.18443,172.89809
36,113.482,133.19254,145.38167,164.41777,173.04488
