Frame,Right_Knee,Left_Knee,Right_Hip,Left_Hip,Spine_Lean
0,173.27493,173.20839,153.4553,157.37767,177.15462
1,174.45482,174.31651,152.56334,157.41522,176.38399
2,174.80423,175.13135,152.07745,157.95303,175.81117
3,173.96843,174.96016,152.62442,158.6052,175.00172
4,173.75519,175.58987,152.8416,160.07483,174.81401
5,172.94739,175.67148,153.38214,161.542,174.73929
6,171.87483,174.84006,154.85387,163.04224,175.46858
7,171.19717,172.35374,155.34161,163.93506,175.64783
8,170.1517,167.26991,155.74716,164.7678,177.08952
9,166.84972,160.30605,154.4675,164.51721,177.74136
10,160.82068,151.80191,151.3556,162.55127,178.12956
11,152.93106,142.70628,148.8752,160.69849,178.28981
12,142.89154,133.21931,145.66057,157.93433,178.21764
13,131.43343,124.148056,142.78813,155.0988,177.85542
14,118.977844,115.41627,139.42247,151.60027,177.18553
15,106.16583,107.76213,135.69612,148.01389,176.44862
16,95.153076,101.31071,131.99739,143.93727,175.52034
17,87.41293,96.73975,128.85892,140.05408,174.87662
18,80.68938,91.5644,125.430954,136.13069,173.87955
19,76.10804,87.81853,122.851585,132.70174,172.93785
20,73.016716,86.38474,121.36967,130.61981,171.8063
21,71.25658,86.043724,121.29119,129.65233,171.23065
22,70.237274,85.86451,121.16159,129.31448,170.60054
23,69.38698,84.93654,119.82723,127.72305,170.91826
24,69.262764,84.42296,118.39971,126.66078,170.83629
25,69.54624,83.16308,117.005585,125.30062,171.05534
26,70.5659,82.57536,115.89795,124.41503,171.20055
27,72.07389,81.36665,114.93219,123.540085,171.73297
28,74.05317,80.33289,113.289764,122.485,171.44093
29,79.07396,80.66298,113.092316,122.928604,171.18173
30,87.82742,83.37262,114.68679,125.13493,170.91747
31,102.41704,89.234215,117.271515,129.0299,171.17642
32,122.14995,100.60189,121.47499,133.88123,172.47942
33,140.69331,115.69661,128.12189,140.5422,174.75955
34,153.7176,131.74757,134.00314,145.86157,175.8011
35,162.48212,146.67859,140.4691,151.47069,175.95523
36,166.81761,157.27144,144.54619,154.73888,175.44452
37,168.13385,163.45697,146.57297,155.54572,176.73985
38,167.83853,166.92532,146.81784,154.82896,178.84581
39,167.0784,169.17938,147.14372,153.56308,177.2855
40,166.95854,171.12689,145.63919,151.1873,174.47372
41,167.6616,173.27914,144.59105,149.11177,171.31169
42,168.23663,174.94359,142.49501,146.19502,167.9536
43,169.24217,175.43193,142.3471,145.19533,168.22614
44,169.55516,174.84836,142.45584,144.5898,169.85844
45,168.42276,173.64038,140.13377,142.10684,170.66159
46,166.89644,172.41069,141.193,141.07631,170.55048
47,165.74557,171.69814,140.34161,139.2313,170.85619
48,164.68687,171.15321,139.22165,136.75542,169.72536
49,163.81908,170.84166,138.5188,134.32306,168.50493
50,163.02646,170.577,136.55438,131.305,166.7637
51,162.59515,170.49092,136.49757,129.3648,165.82092
52,162.27864,170.37402,134.49142,127.00706,167.00397
53,161.84032,170.18826,131.88338,124.25753,165.85968
54,161.51236,170.02881,128.30162,121.25369,166.4383
55,161.3751,170.04353,125.82114,119.555435,167.98524
56,161.04735,170.07278,122.5637,117.06287,167.34702
57,160.95168,170.18213,120.029366,115.64159,166.91875
58,160.86432,170.39297,117.70213,114.28362,168.73541
59,160.56015,170.46681,117.166695,113.50462,166.28275
60,160.38037,170.55519,116.02754,113.056915,168.1264
61,160.04625,170.57925,112.9184,111.392044,167.67474
62,159.65436,170.32802,111.32519,110.42801,168.65944
63,159.1621,170.12517,108.82875,109.27419,170.02383
64,158.54909,169.74544,106.81499,108.103645,169.70644
65,158.05182,169.1933,106.174164,107.65862,170.43498
66,157.63083,168.40634,105.46991,107.21556,169.83981
