Frame,Right_Knee,Left_Knee,Right_Hip,Left_Hip,Spine_Lean
0,173.1494,176.56801,146.5719,135.70741,175.73001
1,173.14774,176.6181,146.41539,135.55249,175.85764
2,172.98973,176.66351,145.90569,135.14856,175.82866
3,173.06364,177.04971,145.83786,135.24757,175.65665
4,173.00568,177.11595,145.64168,135.15166,175.54367
5,172.79436,177.12955,145.77371,135.28703,175.49054
6,172.50757,176.98428,145.51556,135.2655,175.66347
7,172.586,177.1463,145.66664,135.46738,175.67102
8,172.37262,176.88623,145.61261,135.14313,175.0015
9,172.66595,176.92628,145.44734,135.31151,175.89944
10,172.51318,176.5323,145.7199,135.09457,175.42996
11,172.61935,176.52446,146.51135,135.65369,175.49771
12,172.59557,176.4843,147.06293,136.10362,176.03464
13,172.47151,176.26697,147.91595,136.50278,176.27007
14,172.63379,176.55286,149.06384,137.30914,176.54254
15,172.9289,176.8294,150.21564,138.46295,177.36916
16,173.32823,177.38506,151.87466,139.94183,177.48361
17,173.56712,178.81947,153.52246,142.0828,177.62727
18,172.49535,178.22194,156.86502,145.37057,177.49016
19,169.63124,174.09137,160.91304,149.71854,177.23416
20,165.7142,168.07475,165.90817,155.55235,176.73001
21,161.1482,158.86018,170.34532,161.60016,175.92725
22,154.22554,146.65001,171.39525,167.01192,173.95827
23,143.36095,131.49718,166.83783,167.23242,173.2794
24,129.32913,116.72888,160.77693,162.63853,173.05626
25,113.410126,103.10981,154.39946,156.21133,173.4433
26,99.80093,92.42203,149.40804,151.15611,174.20963
27,88.44288,84.5171,145.28221,146.93263,174.78676
28,80.952644,78.41618,142.05751,143.32571,175.42674
29,76.322174,74.09856,139.80202,140.49158,175.9655
30,74.40373,71.38546,138.26186,138.55884,176.06413
31,74.88666,71.01428,137.61658,137.88277,175.96065
32,77.39154,72.81109,138.00296,138.46384,175.81708
33,82.10383,76.266754,138.88818,140.04959,175.62546
34,89.316574,81.86075,141.17467,143.09059,175.47462
35,98.202866,88.51866,144.09955,146.95526,175.02188
36,107.17348,95.464355,147.2339,151.0271,173.83746
37,117.740036,103.64033,151.99416,155.87987,173.00035
38,129.31631,113.35119,156.90562,160.82123,171.43672
39,140.44574,123.09186,162.33705,164.55345,172.28342
40,150.01178,133.22812,166.20656,165.14586,172.80821
41,156.93594,142.83841,166.9536,161.98692,173.59473
42,161.82703,150.99248,164.31607,157.58797,174.39313
43,165.30113,157.08722,161.14882,153.56293,174.96834
44,168.52849,162.45801,157.83514,150.1177,175.03003
45,171.3897,168.10616,154.15607,146.0577,174.4814
46,172.97838,172.35637,150.79546,142.4552,173.59485
47,173.50821,174.21036,148.19836,139.69717,172.30045
48,173.61128,174.98752,146.6061,138.11003,171.6248
49,173.56192,175.02582,145.36403,136.93108,171.41823
50,173.5643,174.95526,145.41869,136.8538,171.15074
51,173.42696,174.7993,145.67097,137.12279,171.78215
52,173.3417,174.79987,146.98494,138.38654,173.08754
53,173.54718,174.0649,148.69383,140.10919,174.4487
54,173.3872,173.0916,151.49252,143.29274,175.84282
55,172.44476,171.08939,154.77841,146.87567,176.36595
56,170.60167,167.31631,158.39375,150.8929,176.66347
57,167.53842,161.4445,162.69966,155.66797,176.58797
58,162.64604,153.2213,166.84102,161.04788,176.4907
59,155.08228,142.30923,169.13441,165.75914,175.90561
60,144.2884,130.23825,167.26186,167.1975,175.0355
61,130.47055,118.02602,161.78372,163.50545,174.08063
62,116.04026,106.84768,155.7239,157.57335,174.18166
63,103.53484,97.17524,149.06319,150.82123,173.46997
64,93.1572,88.75532,143.12799,144.91388,173.7928
65,85.20975,81.60358,138.70567,140.13144,174.55708
66,79.38185,75.07383,135.09285,135.78052,175.48125
67,76.29611,71.15413,133.0673,132.86034,175.92667
68,76.02006,69.762505,131.99574,131.62117,176.17264
69,78.76653,71.501274,132.97322,132.88203,176.04314
70,84.48368,76.69226,135.602,136.86179,175.71463
71,92.812126,85.04725,139.68015,142.33372,174.45766
72,102.78285,94.20077,145.44635,148.67357,173.47351
73,114.61726,104.520584,151.55305,155.02675,171.47928
74,126.97102,115.53507,158.44542,161.00842,172.41025
75,139.65231,127.82668,164.08592,163.58012,173.27855
76,151.02393,139.86652,166.16336,160.69891,174.77097
77,159.42519,149.56158,163.128,154.96892,175.82382
78,165.6213,156.74434,158.5319,149.6679,175.44925
79,170.33496,162.40005,154.31058,145.36548,174.67465
80,173.77977,166.89836,149.75314,140.83357,173.4983
81,174.98671,170.02763,146.17859,137.64023,173.04167
82,174.53732,171.61224,144.16394,135.9639,171.74687
83,174.04243,172.43575,143.44075,135.43633,171.44568
84,173.55692,172.84839,143.53091,135.56561,171.46297
85,173.68,172.92706,145.01015,136.891,172.6705
86,174.22415,172.39923,147.30919,139.05927,173.63412
87,174.678,171.1254,150.39902,141.90663,175.02133
88,173.8563,168.93991,154.27951,145.79375,175.68216
89,170.90398,165.79474,158.49257,149.87035,176.02827
90,165.81642,160.11115,163.34134,154.8426,176.2981
91,159.03319,152.05376,167.76564,160.50053,175.83138
92,150.12982,141.849,169.21272,165.5973,174.75899
93,138.12907,130.03018,165.66988,167.13786,173.42114
94,123.779305,116.955536,159.30339,162.6219,172.55298
95,110.21102,105.4438,152.64136,155.70058,172.38828
96,98.63798,95.02296,146.07166,148.0065,172.47975
97,89.07183,85.9033,140.49448,141.0033,173.45369
98,81.95709,78.79149,136.44202,135.46399,175.8522
99,77.175705,73.6236,133.35963,130.95224,177.16779
100,75.27717,71.50789,131.44763,128.37292,177.27925
101,76.63032,72.20583,131.06796,128.22993,177.17651
102,80.833244,75.41511,132.47932,130.70886,176.85371
103,87.670815,81.30864,135.05229,134.90063,175.78308
104,96.59008,89.37333,138.68144,140.1815,172.96053
105,108.036865,99.45684,143.64098,146.35449,169.60216
106,121.11982,110.87639,149.61499,152.99686,167.39665
107,134.01216,122.56386,155.8851,159.46176,166.01883
108,145.75024,133.85892,161.53885,164.1822,166.75972
109,154.84969,143.51434,164.41727,164.26881,169.4096
110,161.35449,152.46722,163.65443,159.92519,171.35455
111,166.00626,159.46353,160.8498,154.74295,172.20605
112,169.75328,164.87907,157.24771,149.61296,172.54665
113,172.65369,168.49803,154.10135,145.62119,171.72075
114,174.6705,170.52031,151.27573,142.48093,170.99011
115,175.62932,171.5126,149.13461,140.32271,170.49126
116,175.69534,172.13905,147.75717,139.10086,169.15424
117,175.60884,172.38191,147.2758,138.7447,168.75412
118,175.35915,172.5582,147.20102,138.77019,168.8286
119,175.07025,172.7328,147.81274,139.50693,169.20169
120,175.08745,172.78702,148.74976,140.60492,170.84798
121,174.97725,172.73502,150.61191,142.6184,171.95222
122,174.41962,172.60667,152.59978,144.88121,172.46484
123,173.20113,171.33057,155.16762,147.99574,173.77808
124,170.81569,166.94987,159.1396,152.35956,174.04994
125,166.47488,160.70374,163.68929,157.98218,174.61821
126,159.1504,150.26106,167.75392,164.36136,173.85419
127,148.92212,137.6897,167.34462,167.96835,171.98833
128,135.38423,123.38923,161.72166,163.86856,170.21638
129,119.14718,109.323944,154.27232,155.2181,169.8331
130,104.76178,96.71166,146.94171,146.10863,170.2448
131,92.79563,86.34847,140.62898,138.0433,170.69681
132,84.29986,78.714874,136.27904,132.02708,172.18915
133,79.077415,73.965576,133.35422,127.81659,173.75392
134,77.16247,72.23367,131.78343,125.95838,174.72325
135,78.55806,72.797516,131.62831,125.96308,175.20535
136,82.81103,76.04109,132.84605,128.14272,174.51509
