Frame,Right_Knee,Left_Knee,Right_Hip,Left_Hip,Spine_Lean
0,165.15137,170.99763,140.03116,155.16884,173.02335
1,164.47139,171.78394,139.497,155.26715,173.00444
2,164.04555,172.47238,139.62494,155.39116,172.04105
3,163.46024,173.81093,139.22028,155.47595,170.9815
4,162.85999,174.56166,139.61063,155.60272,171.33647
5,161.67271,176.02345,139.38844,155.63501,171.36064
6,160.95955,176.74857,139.13814,155.6809,170.74818
7,159.97342,178.11217,138.98563,155.54004,170.22812
8,158.44484,179.24748,138.73633,155.54938,170.59715
9,158.75635,179.25928,138.18158,155.66449,170.43924
10,158.71336,178.65506,137.63222,155.77162,170.98166
11,159.7047,177.93265,138.3229,155.52026,172.2618
12,160.88313,178.1099,138.81836,155.44608,173.46132
13,160.62953,176.57155,139.77177,154.88432,174.16063
14,160.73204,175.94817,140.79858,154.42436,174.78012
15,161.31372,174.79544,141.4007,154.41508,175.66727
16,160.66992,173.24683,141.77934,154.30913,175.89973
17,160.36238,171.90019,142.37534,153.88486,176.5516
18,158.91002,170.01413,143.10286,153.44878,177.22412
19,156.20189,166.30956,144.16586,153.33577,177.87413
20,151.37262,160.64714,145.08202,152.91452,178.87794
21,143.10596,151.70012,145.08342,150.65932,179.6439
22,132.17862,141.20749,143.2707,147.8924,179.0026
23,119.938965,129.39442,140.73602,144.20865,176.58585
24,106.82134,118.06205,136.14017,139.87747,173.93666
25,94.845116,108.03215,131.17007,135.34492,171.60115
26,85.785324,100.05008,127.39518,131.65536,170.1851
27,78.5408,92.88174,124.855194,128.91788,168.92155
28,73.68418,87.24442,123.07632,126.17337,167.80525
29,69.56647,82.49533,121.51149,124.82255,166.75212
30,66.89652,79.16935,120.39757,123.32122,166.1389
31,65.05369,76.697464,119.81588,122.690575,165.83847
32,64.248,75.57311,120.202,123.097694,166.14758
33,64.39655,75.67117,120.34222,123.56444,166.47307
34,66.22591,78.34476,121.728226,124.740295,166.99304
35,69.33314,82.484665,122.98786,126.499084,167.3543
36,74.9216,89.76372,125.34334,128.9406,168.15823
37,82.70973,99.99869,127.848076,131.71782,169.0917
38,92.580154,111.341,130.2703,134.40642,170.07762
39,103.72338,122.464905,133.56497,137.81326,171.1495
40,115.893524,132.16457,137.14395,140.86642,172.80302
41,126.61058,140.56389,140.35889,143.47154,174.54907
42,135.62694,147.61447,142.91403,145.85252,175.83885
43,143.06422,152.72253,145.11485,147.8022,176.15213
44,148.63397,157.34485,145.87462,149.04706,176.49524
45,152.5289,160.64206,146.04364,149.67642,176.59653
46,154.80826,163.41148,146.31459,150.25133,176.4013
47,155.43489,164.78099,145.9995,150.40895,176.11238
48,154.8514,164.94414,145.80496,150.21713,175.74301
49,153.94295,164.31198,145.18736,150.12163,175.60912
50,153.26196,163.81581,144.9783,150.03955,175.48087
51,152.57874,163.41661,145.35504,150.08603,175.29147
52,152.47891,163.20712,145.66165,150.16034,175.46892
53,151.88344,162.62366,145.67325,149.99953,175.70094
54,151.84297,162.7164,146.26819,150.27776,175.51039
55,151.59682,162.4545,146.95232,150.47824,175.38446
56,151.52003,161.85861,147.63972,150.57483,175.51218
57,151.24461,160.5566,148.47386,150.82816,176.0739
58,149.5662,157.62344,149.49434,150.48276,176.19444
59,145.6902,152.91206,149.65529,149.57312,176.25633
60,140.51312,147.79257,149.97157,148.18692,176.70395
61,132.33641,140.88493,149.30412,146.37592,176.35814
62,120.52925,132.28337,146.44255,143.80359,174.97897
63,109.26226,124.07751,143.38184,140.81653,173.32494
64,99.0319,116.32456,139.75821,137.90764,171.79541
65,90.20538,108.516075,136.6215,134.72153,170.47302
66,82.61668,101.67822,133.74956,132.10913,169.51825
67,77.02745,95.86817,131.5465,129.97263,168.8208
68,72.75673,90.97208,129.9498,128.39478,168.20387
69,69.84002,87.35028,128.72136,127.08751,167.74644
70,67.875305,84.872444,127.96509,126.53411,167.54878
71,66.65195,83.60273,127.31989,125.807106,167.49544
72,65.98888,82.44729,127.09149,125.67052,167.52469
73,66.52123,82.86171,127.42896,126.09915,167.70087
