Frame,Right_Knee,Left_Knee,Right_Hip,Left_Hip,Spine_Lean
0,105.697334,104.35933,97.44466,95.843834,173.50024
1,105.81015,104.15645,97.35254,95.44057,173.5894
2,105.61084,103.4786,97.02189,95.23165,173.55399
3,105.50194,102.868805,96.769966,94.67903,173.67174
4,104.99876,102.31941,96.6474,94.414345,173.7959
5,104.857704,101.95501,96.67446,94.32475,173.90152
6,104.63324,101.39499,96.85137,94.14161,173.86276
7,103.82104,100.62384,96.33499,93.69459,173.72505
8,103.74593,99.90261,96.31923,93.28325,173.41026
9,104.513176,100.030594,96.61161,93.23667,173.22995
10,105.46467,100.76774,96.578575,93.48412,173.09518
11,104.94208,100.605125,96.26795,93.45708,173.28122
12,104.92402,100.57021,96.51326,93.80067,173.28656
13,104.510155,100.10882,96.7541,94.07755,173.53006
14,104.194916,100.545746,97.320786,94.63708,173.75958
15,103.0933,100.22509,96.58646,94.385765,174.2846
16,102.891525,100.40938,96.75677,94.49782,174.57407
17,102.99636,100.500534,97.06522,94.87993,174.35791
18,102.94001,100.68113,97.69513,95.67595,174.27097
19,103.02359,100.51236,98.34241,96.2279,174.16823
20,103.1481,100.55672,99.03476,97.13368,173.8937
21,103.8815,101.32623,100.01116,97.95458,173.6315
22,105.18091,102.404655,101.01502,98.90951,173.20753
23,106.851776,103.84451,102.3358,100.12553,172.85728
24,108.58363,105.47078,103.38231,101.353294,172.23906
25,110.218376,107.56745,104.81135,102.86417,171.89067
26,111.02987,108.81778,105.744675,104.06018,171.39186
27,111.53062,109.87653,106.42087,105.02307,171.1363
28,112.13797,110.847145,106.62913,105.37075,171.28526
29,111.81525,110.7284,105.75264,104.47528,171.62144
30,109.26534,108.11007,102.461914,101.581795,172.08386
31,105.170456,103.21634,97.70421,97.34197,172.95992
32,98.61353,96.21511,92.13959,92.47089,174.00449
33,88.254036,87.12049,85.95388,87.505066,175.24963
34,76.92154,77.47474,79.45116,82.32691,176.36519
35,65.93469,67.63319,73.14166,77.48478,177.51193
36,55.50694,56.059967,66.17369,71.70172,178.14058
37,46.829258,45.515594,59.65198,66.64481,177.1525
38,41.334473,39.21229,55.068066,62.762108,175.97702
39,38.74643,36.19392,52.55885,60.595352,175.38599
40,38.714943,36.08697,53.008263,61.721302,175.51572
41,42.395027,40.633747,55.71607,65.30199,176.20428
42,48.81771,48.97615,60.20063,69.946175,177.01994
43,58.010315,59.510384,66.48544,74.7617,178.33798
44,68.82947,70.46341,73.434296,79.30675,179.55237
45,79.98226,80.765045,80.907875,84.12199,177.37848
46,92.076584,91.05297,88.83957,90.01474,174.91464
47,102.38262,101.30517,96.00197,97.00698,173.32797
48,109.22259,109.85391,101.90468,103.51063,171.9218
49,112.05857,113.78172,105.627014,107.60095,170.98785
50,112.78463,115.6031,107.06853,109.46841,171.072
51,112.69504,116.70476,107.58026,110.592896,171.30383
52,112.9981,117.63268,107.56747,110.92651,171.57333
53,113.74391,118.65483,107.85016,111.30186,171.64223
54,114.58457,119.30605,108.35973,111.686806,171.79608
55,115.23169,119.81294,108.58219,111.74587,171.38936
56,115.7327,120.4336,109.025566,111.97234,171.0085
57,115.98007,120.18192,109.36085,111.79737,170.7139
58,115.8172,119.07142,109.27587,110.909966,170.5677
59,115.201164,117.66257,108.34551,109.5008,170.565
60,113.27743,114.93582,106.488914,107.42525,170.69734
61,109.89852,110.41891,103.489624,104.08855,171.08177
62,104.97887,104.249954,99.17612,99.83276,171.99998
63,96.70404,96.50118,93.66768,95.60419,173.007
64,85.38572,86.99809,87.216896,91.16122,174.38295
65,73.99405,76.57563,80.59448,86.25018,176.30487
66,62.583046,64.91127,73.86254,80.94801,177.89262
67,50.705776,51.552525,66.56606,75.29518,178.95807
68,39.92741,39.410194,59.46689,70.1407,177.73245
69,33.251415,32.36673,55.172047,66.544586,176.83925
