Frame,Right_Knee,Left_Knee,Right_Hip,Left_Hip,Spine_Lean
0,171.78157,173.23018,146.97017,159.96196,179.48909
1,170.8157,172.5976,146.00511,160.30376,179.50821
2,169.20534,170.72449,144.55093,160.55656,179.50424
3,168.26288,169.98663,144.12187,160.5354,179.51988
4,167.6227,168.56474,144.21204,160.703,179.55194
5,167.38069,168.86235,144.45027,160.79245,179.55853
6,167.30428,169.47777,144.47845,160.8692,179.62885
7,167.059,169.93999,144.41939,160.92934,179.74435
8,167.19138,170.68819,144.5007,160.9806,179.85597
9,167.32733,171.193,144.6325,161.00719,179.8972
10,167.33485,171.1982,144.52876,161.04526,179.84677
11,167.17831,171.05243,144.38844,161.0844,179.82306
12,167.0396,170.62604,144.18947,161.08824,179.7413
13,166.75414,170.27509,144.07436,161.07617,179.70724
14,166.4989,169.78526,143.8319,161.06148,179.60435
15,166.1429,169.41135,143.67676,161.04398,179.54845
16,165.783,169.37076,143.5221,161.02061,179.46625
17,165.73042,169.57741,143.53459,160.98053,179.34598
18,165.6675,169.50545,143.43459,160.92725,179.2087
19,165.68585,169.23822,143.27155,160.88551,179.09755
20,165.47098,168.65431,142.8797,160.81476,178.96674
21,165.21112,167.77301,142.41356,160.72112,178.848
22,165.03918,166.74556,141.9475,160.56602,178.79341
23,164.94344,165.81473,141.52405,160.36842,178.70547
24,164.97801,165.19984,141.24277,160.21143,178.63399
25,164.95688,164.65323,140.89146,160.02837,178.52396
26,165.03813,164.1992,140.71602,159.89325,178.34401
27,165.20645,163.46344,140.57101,159.67464,178.1183
28,165.47066,162.48735,140.38199,159.39653,177.8059
29,165.83801,161.59807,140.17674,159.09506,177.36507
30,166.23734,160.67229,139.74417,158.58641,176.73631
31,167.1405,160.15877,139.34578,158.01628,175.96255
32,168.34807,160.36848,139.02194,157.22685,175.029
33,169.66025,161.24995,138.668,156.40915,173.9144
34,170.31322,162.28568,138.4183,155.46223,172.79951
35,169.326,162.37547,137.69305,154.08307,171.64523
36,165.90877,160.07379,136.64958,152.22708,170.84496
37,158.5783,153.66277,134.67206,148.96458,170.64818
38,146.13217,141.71396,130.89401,143.32338,171.64325
39,130.53018,125.974266,125.55619,135.68965,173.87372
40,115.46158,110.70195,119.7463,127.709885,176.16302
41,101.8257,97.88195,113.89516,120.668915,176.51283
42,90.296616,87.1248,108.34882,114.70018,174.69489
43,81.14238,78.41868,103.676186,109.90167,173.15097
44,74.25652,71.926476,100.1149,106.2555,172.04753
45,69.288345,66.967964,98.11827,103.921844,171.41586
46,66.526855,64.258255,97.36088,102.63653,170.98901
47,66.09817,63.640408,97.64614,102.91458,170.64821
48,67.79536,65.1974,99.434044,104.8355,170.50908
49,71.714195,69.4281,102.57232,108.303185,170.60187
50,77.45482,74.57996,106.03392,112.19441,171.01634
51,84.66508,80.82328,109.70618,115.89356,171.98694
52,93.768776,88.048096,113.400314,119.80919,173.4579
53,103.564186,96.16518,117.331985,123.76607,175.22809
54,113.85527,104.94458,121.085365,127.73356,177.08838
55,123.61997,114.49789,124.87992,132.23358,178.4554
56,132.56015,124.470795,128.40182,136.71327,178.22943
57,141.05922,134.44943,131.80951,141.67624,177.1316
58,148.291,142.74658,134.37888,145.8628,176.13005
59,153.95357,148.28996,136.30505,148.87921,175.44693
60,157.70575,151.50157,137.6145,150.6055,175.02008
61,159.37213,152.11589,138.16168,151.53607,174.7746
62,160.15811,151.97,138.48569,151.77167,174.57166
63,160.1313,151.344,138.45525,151.67091,174.30328
64,160.14294,151.10974,138.3925,151.45291,173.9178
65,160.1413,151.29053,138.20937,151.17612,173.34398
66,160.17056,151.7995,138.09691,150.8579,172.61674
67,159.18645,151.34079,137.53679,149.8574,171.88528
68,156.07872,149.03874,136.22643,148.0613,171.28381
69,150.01837,144.44965,134.12498,145.17769,171.03868
70,141.3179,136.72057,131.11179,140.76599,171.28278
71,130.12622,125.51473,126.92499,134.8965,172.28258
72,118.414474,113.4625,122.091835,128.57068,173.63866
73,106.69401,101.8651,117.340965,122.58091,175.093
74,95.61035,91.16901,112.33988,117.066666,176.04869
75,85.20388,81.75008,107.302574,112.300995,175.96259
76,76.26112,73.5394,102.99602,108.19612,174.85121
77,69.0006,66.98288,99.47923,104.55337,173.54684
78,63.904053,62.355034,96.42781,101.63063,172.44424
79,61.098526,60.134033,95.01859,100.09689,171.65045
80,61.139084,60.491978,95.355545,100.24566,171.27486
81,63.478523,63.153893,97.10739,101.8923,170.97339
82,68.09943,67.797066,100.336525,104.72781,170.92177
83,74.38924,73.60997,104.35174,108.29184,171.31049
84,82.06026,80.35563,108.34411,111.962975,172.45657
85,91.18585,87.96398,112.62221,116.0251,174.13832
86,101.1716,96.08597,116.77448,119.93671,176.0332
87,111.18388,104.829796,120.60423,124.02407,177.70961
88,120.259735,113.814026,124.09166,128.49309,178.38663
89,129.39284,122.94684,128.11865,133.43611,177.55928
90,138.15346,131.92914,131.80605,138.33942,176.05885
91,145.53806,139.79918,134.57513,142.77599,174.82524
92,151.2762,145.70981,136.44803,146.1514,173.99786
93,155.08447,149.98698,137.6496,148.60397,173.56485
94,157.07765,152.7408,138.40051,150.42133,173.41199
95,157.86624,153.89316,138.4953,151.20352,173.27675
96,158.28499,154.38673,138.45024,151.57054,173.07
97,159.06598,155.30827,138.42601,151.85568,172.56618
98,159.27441,155.54565,138.06352,151.62663,171.95921
99,158.99168,155.30035,137.43852,150.75084,171.17438
100,156.51962,152.93355,136.22176,149.01245,170.42242
101,151.15758,147.99959,134.0194,145.5762,169.9465
102,142.82356,139.68024,130.3158,140.5467,170.05489
103,132.44147,129.03879,126.17754,134.45992,170.87491
104,120.95901,117.01275,121.03772,127.487274,172.22073
105,109.048965,105.43142,115.474106,120.73342,174.00883
106,98.14143,94.75091,110.20974,114.570366,175.77173
107,87.76104,84.8178,104.97578,108.986374,176.36191
108,78.588295,76.29992,100.695366,104.47089,175.3616
109,70.56284,69.04712,96.382126,100.4377,173.93166
110,65.12143,64.53094,93.32387,97.455154,172.62868
111,62.517,62.694275,91.04827,95.58634,171.50885
112,62.972046,63.325726,90.69148,95.35683,170.67401
113,65.90326,66.15938,91.61848,96.36084,170.16362
114,70.935555,70.93081,93.976265,99.05057,169.9744
115,77.96803,76.8233,97.67122,102.79584,170.52881
116,86.909676,83.95238,102.87663,107.352936,171.83336
117,97.992905,92.37128,108.118835,112.223694,174.01253
118,108.99667,101.69819,113.07883,117.34992,176.31656
119,119.05891,110.94729,118.08555,122.730515,177.9553
120,128.78427,121.0048,123.15617,128.27058,177.92604
121,137.49782,130.8932,127.966896,133.98112,176.64822
122,145.61134,140.63466,132.97229,140.00484,175.3868
123,153.47252,149.53767,136.96846,144.91714,174.27936
124,159.90202,157.37807,139.87442,149.03824,173.71858
125,164.68771,163.52164,141.51266,152.32277,173.71774
126,167.125,166.86621,142.12933,154.03528,173.96396
127,167.62115,167.57983,141.98898,154.97934,174.57053
128,167.27934,167.60399,141.57597,155.85213,175.1872
129,166.85233,167.46638,141.46068,156.72025,175.83688
130,166.88264,167.90395,141.50638,157.71927,176.3523
