Frame,Right_Knee,Left_Knee,Right_Hip,Left_Hip,Spine_Lean
0,126.99881,70.04488,103.83031,64.28343,175.84697
1,120.7249,69.06038,100.78733,63.16827,175.87465
2,114.124725,67.50654,97.19531,61.289455,175.96721
3,107.830414,65.133415,93.231606,58.74029,176.0594
4,100.52852,62.28687,88.45228,55.871193,176.2298
5,95.134254,59.560387,84.509254,53.29505,176.35127
6,93.4334,58.362892,82.35835,51.70412,176.40582
7,95.17383,59.29705,82.20868,51.488358,176.46559
8,99.7298,62.182682,83.86314,52.447205,176.5851
9,109.18284,67.842514,87.78854,54.966362,176.62015
10,118.95004,76.25765,93.61127,58.942024,176.56984
11,131.18925,85.24486,100.59962,63.783337,176.38188
12,140.63802,93.56098,107.938995,68.69251,176.08014
13,149.4624,101.697525,115.506195,73.67599,175.35835
14,155.35403,108.59422,122.571976,78.84715,174.84064
15,158.37596,114.39991,128.56856,83.496284,174.8218
16,159.79634,120.00699,133.49512,87.36329,175.1041
17,160.42365,124.7589,137.31375,90.27014,175.54626
18,160.87036,129.66069,140.18408,92.376144,175.96545
19,161.43555,133.86911,142.21199,93.684715,176.1564
20,162.60715,137.35226,143.62994,94.90213,176.22307
21,163.44533,140.23012,144.12166,95.32432,176.19594
22,165.20074,141.8849,144.3962,96.086174,175.81474
23,168.2135,143.20367,143.31152,96.531624,175.20506
24,169.98611,144.17644,142.2627,96.49605,174.61832
25,171.11891,144.21025,141.43631,96.49562,174.36316
26,172.31142,144.51898,139.48723,96.06951,174.70676
27,172.29428,145.15651,138.09975,95.356804,174.88898
28,171.82364,145.14856,137.54544,95.05697,175.28258
29,171.18721,144.79124,136.91266,94.910866,175.95547
30,168.87064,143.76494,137.69669,94.65865,176.06662
31,165.27342,142.97278,138.90193,94.40269,175.92513
32,162.48347,140.60364,138.57193,93.41623,175.7848
33,160.96786,136.97382,137.3523,92.21754,175.66978
34,159.84772,132.37233,135.11871,90.21485,175.57486
35,159.25809,126.05901,132.23262,87.816475,175.46375
36,158.83034,118.94914,128.58784,84.88758,175.36253
37,157.67464,110.986305,124.161385,81.537506,175.17542
38,154.89954,102.85339,119.047676,77.83037,175.04971
39,149.41685,94.90994,113.22206,73.870605,175.1035
40,141.7823,87.91181,107.1858,70.10529,175.12318
41,131.20375,81.09619,100.76524,66.24553,175.11809
42,120.999405,75.38273,94.960785,62.62891,174.90715
43,110.81861,70.58023,89.47914,59.144203,174.7551
44,102.99634,66.656944,84.827354,56.29511,174.63359
45,97.34675,64.20417,81.76264,54.364475,174.5935
46,95.734634,63.738667,80.41642,53.56202,174.67036
47,97.27263,65.535194,81.172585,54.075394,174.80743
48,104.04576,69.44748,84.32687,55.872646,175.03165
49,115.36197,75.647934,89.83988,58.91012,175.25117
50,128.16371,83.814316,97.02674,63.065933,175.40337
51,139.57988,92.60829,104.38419,67.73884,175.39291
52,148.0611,100.96374,111.756516,72.88299,175.3276
53,154.84488,108.89294,118.864395,78.00554,175.16296
54,158.83377,115.88903,125.39406,82.505745,175.01971
55,160.05367,121.51837,130.4973,86.037636,175.3992
56,159.93161,125.92593,134.03949,88.64511,175.98384
57,159.8264,128.98537,136.37836,90.60691,176.96152
58,159.83867,131.00613,137.57724,91.484276,177.77437
