Frame,Right_Knee,Left_Knee,Right_Hip,Left_Hip,Spine_Lean
0,126.604065,115.253654,157.10677,145.85626,170.39305
1,126.52238,116.07623,157.14725,145.91666,170.2314
2,126.578735,116.33549,157.1555,145.90192,170.22697
3,126.435616,116.539314,157.11606,145.8703,170.2357
4,126.176575,116.78812,157.04752,145.85123,170.24399
5,125.93101,117.19443,156.94598,145.98288,170.26703
6,125.63774,117.63746,156.86592,146.07787,170.32323
7,125.29089,118.120316,156.79471,146.26112,170.31044
8,124.99026,118.80745,156.78261,146.45135,170.22708
9,125.00255,119.69114,156.76811,146.75235,170.11115
10,125.04067,120.27313,156.7908,147.04863,169.94884
11,125.39973,121.53627,156.81181,147.49739,169.79759
12,125.15112,122.30387,156.84833,147.8739,169.60309
13,125.03655,123.42795,156.86316,148.37042,169.40524
14,125.01248,124.4488,156.87555,148.70544,169.30928
15,124.62188,124.71098,156.91443,148.82845,169.24208
16,123.81969,124.35785,156.93935,148.7314,169.17085
17,122.62626,123.12072,156.9327,148.49043,169.22554
18,121.000275,121.81576,156.93623,148.20302,169.34097
19,119.86848,120.194466,156.82692,147.63065,169.58043
20,119.594475,117.86406,156.60428,146.78293,169.9272
21,120.41412,114.014755,156.19,145.4754,170.28433
22,122.22106,109.56943,155.37567,143.5766,170.5771
23,122.93695,103.87001,153.88022,141.14772,170.77176
24,121.30246,95.87168,151.54057,137.84389,170.97157
25,117.354744,85.86695,148.4435,134.23575,171.19604
26,112.45366,74.8686,145.2499,130.4071,171.38582
27,107.103966,65.58373,142.24635,126.76436,171.51149
28,103.00397,58.801437,139.96953,124.10294,171.5194
29,100.788666,55.17094,138.96545,123.08145,171.33832
30,102.10052,53.582344,139.41669,124.13126,171.13332
31,105.23394,54.852154,141.07033,125.61785,171.05304
32,109.22424,57.51595,143.32843,128.347,171.11716
33,113.34837,61.732147,146.03223,131.02783,171.51096
34,116.30932,65.38525,148.59154,133.1255,171.81679
35,118.06547,68.53923,150.69115,135.21754,171.76775
36,118.91102,72.45087,152.3978,137.10103,171.5906
37,119.45837,76.97474,153.57814,138.86713,171.2782
38,120.663864,81.82034,154.60266,140.45473,170.92863
39,122.31368,86.85381,155.52052,141.95734,170.49937
40,123.96732,91.90972,156.2202,143.47711,170.09511
41,125.14195,96.83277,156.65593,144.82495,169.68071
42,126.02073,101.57384,156.96295,146.0843,169.2813
43,125.94615,105.01233,157.16579,147.14474,169.08278
44,126.29363,107.681755,157.15932,147.9389,168.91684
45,127.430626,110.190475,157.12979,148.46483,168.72874
46,128.6764,112.48167,157.08241,148.84271,168.52893
47,129.44664,114.14765,156.98505,149.13864,168.42113
48,129.39793,114.91096,156.98091,149.3335,168.34932
49,128.9865,115.52503,156.95717,149.57071,168.31659
50,127.997604,115.89477,156.9331,149.6402,168.36209
51,127.02528,116.30276,156.93358,149.6811,168.44319
52,125.549034,115.66955,156.94836,149.46883,168.60602
53,124.47426,114.600266,156.96124,149.23396,168.74525
54,123.76443,113.88,156.91129,149.00249,168.89746
55,123.389465,112.77665,156.82353,148.5075,169.14398
