Frame,Right_Knee,Left_Knee,Right_Hip,Left_Hip,Spine_Lean
0,174.64555,147.88133,165.65018,156.9212,177.2111
1,175.67397,148.47829,165.83612,157.57649,177.21005
2,175.96124,148.72078,166.08246,157.8111,177.38168
3,176.2286,148.9042,166.08337,158.36794,177.29796
4,175.78188,148.6159,166.12926,158.78712,177.26547
5,175.65025,149.79669,166.29997,159.22787,177.18652
6,176.42987,150.21611,166.40788,159.65155,177.2116
7,176.65466,149.64409,166.5195,159.52234,177.30005
8,177.52266,149.61417,166.69989,160.09851,177.36076
9,177.63016,149.19449,166.78609,160.0774,177.34967
10,177.88585,148.44678,166.9718,159.92143,177.35515
11,177.64241,147.83781,167.35576,160.31349,177.18776
12,177.01889,147.24068,167.63258,160.06877,177.01402
13,174.45383,147.04655,168.26067,160.46445,176.7083
14,172.90755,146.91525,168.42827,160.28185,176.459
15,169.45906,147.29446,168.50575,160.24983,176.15697
16,164.14134,148.47958,167.67667,159.77701,175.90256
17,157.71912,147.59898,165.01857,157.41536,176.14278
18,148.78436,145.59941,160.795,153.34746,176.43568
19,139.2986,140.55516,154.71997,147.15372,177.77612
20,129.31236,134.83458,148.16092,140.71375,179.45679
21,120.05644,128.26639,141.50072,133.61751,178.84868
22,111.29491,120.55332,134.60512,126.39951,178.43265
23,99.948555,112.24046,126.68301,118.909325,179.03693
24,89.56016,102.97177,118.54567,111.73695,178.91537
25,79.84837,94.38294,111.861115,105.42995,178.3744
26,71.96684,87.10991,107.390724,100.75152,177.48805
27,66.15825,81.33931,103.47289,96.83141,177.18797
28,62.43451,77.57521,101.23649,94.30064,177.07764
29,60.72434,75.361465,101.443954,93.220665,177.55287
30,60.674747,74.93229,101.77412,93.356895,177.68707
31,62.412197,76.16294,103.74746,94.49348,178.11414
32,66.03029,79.75422,106.45372,97.28347,178.3453
33,73.04279,85.65528,110.82412,101.52716,179.04202
34,81.33479,92.21557,116.44569,106.53435,178.73778
35,90.83368,100.794136,121.59468,112.910034,177.46689
36,101.146194,108.51819,127.16417,119.13475,176.44481
37,109.54765,116.60042,132.42192,125.655075,177.2514
38,118.85949,124.39558,137.69568,131.98282,178.64333
39,128.0455,132.1163,142.93047,138.76073,179.0182
40,137.62213,139.32114,148.18503,145.16763,179.22066
41,145.43414,145.87265,152.9757,151.0249,179.78328
42,153.06879,150.81178,158.06259,155.71535,179.3242
43,159.26823,154.32018,162.8352,159.35378,178.68076
44,165.41373,156.17625,166.67265,162.0007,178.44254
